song_id,song_length,genre_ids,artist_name,composer,lyricist,language
nbJX7KFrlMyzCUWUAE49Tze0flrrK4vRS/FZUK8vDS0=,228310,465,SIGMA,鄭楠,葛大為,3
+glV0VAL+2GctrCWoDo7fRmYdzdY4q3+o5hKSuQyZmo=,83220,726,50 Best Children's Classics,,,-1
SqcRdmD4vSuIqcWkzjC9OFqOleqw1vyFGT+lexoiQBM=,217129,458,周杰倫 (Jay Chou),周杰倫,宋健彰,3
ncdmz1UYPvVDadHGnihj/hQD0jPbxaH8CBD88RfFcYc=,253998,465,Glee: The Music,,,52
XCfRNnG6NP/QtdjP5ZeI+QU3zEIRm0y9lEZoQLQaw3s=,403144,1609,Swedish House Mafia,"John Martin| Michel Zitron| Sebastian Ingrosso| Steve Angello| Axel ""Axwell"" Hedfors",,-1
BQH8yRc8CILN2B+Vu5qRH3TUEe74qzlZ73/OP2xPk2I=,225175,458,田馥甄 (Hebe),Welch| Florence Leontine Mary/Summers| Isabella Janet Florentina,Welch| Florence Leontine Mary/Summers| Isabella Janet Florentina,3
TK3h74fF87rB531d8prp+H1isL7E05Iq0xWfyBUR1CM=,241859,458,張學友 (Jacky Cheung),Shi Zhang Gao,,3
qm+hOFUCV0HMX1mQpU5nv9zxLh7F7VjULF0KX3yL73M=,237609,465,蔡健雅 (Tanya Chua),蔡健雅,蔡健雅,3
U3rMzzDKZ6dNlrX43So0jFYCSkB79gfv/EnlIqJAn4c=,188186,726|458,Various Artists,謝漢揚,,3
1zt5hs7JO5A2b82TEjQGabarGkqcEcqn95mmzBSd7Gg=,227555,465,Katy Perry,Katy Perry| Tor Erik Hermansen| Sandy Wilhelm| Mikkel S Eriksen| Ester Dean,,52
JUxabMHuNbLjFKE4y/xabqnuSPSC5xwzpAbwKJ8J/KA=,93100,958,証聲音樂圖書館 ECHO MUSIC,David Wittman; Marc Aaron Jacobs,,52
54u/TDygU4Q6/kGss+i7QBe/1UNrP4arX7BpVRSHAng=,289959,465,郭采潔 (Amber Kuo),,,3
j0SKYsUbcXt5XDpS4MVxbOveMkZLhqXFiuf/9kTWUII=,308035,465,歐陽菲菲,,,3
t+297VwWUONe1VZtrZORFX0Jr7pWeGE73QlGsxGnBH0=,292199,465,Hideaki Tokunaga (德永英明),Shozo Ise,,17
QW5yQcy5C67CJkM5uu3+CPw5aBwqIb3jqZ0j7Kpj79M=,254145,359,Muna,MUNA,MUNA,52
Y6XzBXtncTIUSm3gkP8qqMFbZ2x4PHVc/WDXwU7NLLc=,223747,359,Broods,Georgia Nott| Caleb Nott| Joel Little,,52
3TBkGI+s83lGC6O++krDAsF31/4stcf+Re9pesM1sQA=,183344,1259,Brandon Beal,Henrik Bryld Wolsing,,52
xG4q7kmvl/3Kb0gPjwl/eFFgKjI+qv9fXC903TDfvYs=,60139,726,幸福的孩子愛唱歌,,,3
+LJ3ytSEBjm1Y5rxtFav1N57WIjE+d8+NCtMW4YO848=,341054,465,五月天 (Mayday),阿信,阿信,3
ddMZ6gO1zKYEA4LuxhlpIFn7wXyUBXbpniNx8Gx7Ogk=,224211,465,Girls' Generation (少女時代),Sean Alexander| Darren Ellis Smith| Claudia Brant,,31
jmDmxyF8f0JkkvxXva6NYLArcxMwvcKwk/LLWSq5ZvA=,125201,921,Various Artists,Mark Mancina,,52
1PVwKoqogXJhSIn82WQVJYfZSG7l3SmK+Ca/MBzrSoQ=,307525,465,Hideaki Tokunaga (德永英明),Hotei,,17
JOZtovGJzSsq61597s0Zc4irE/ppFXk/Th6crh+/oPc=,187988,409|465,Carla Bruni,Carla Bruni,,52
LDZWOfb1qZjMQDSbvmLH8mhvSKqR/B08Ds087Ur6yUM=,370834,465,黃乙玲,,,10
Ry7rgMUuKpMsSXCInJurZAEH+z1tTDWrHDfcP0E9X8Y=,187542,465,One Direction,Liam Payne|John Ryan|Julian Bunetta|Louis Tomlinson|Ed Drewett|Wayne Hector,Liam Payne|John Ryan|Julian Bunetta|Louis Tomlinson|Ed Drewett|Wayne Hector,52
OPkWNI3Il9sIATp7pg84m3/1eG3fo6UrLVZq44IkWio=,193840,2122,Melody Gardot,Melody Gardot,,52
Kv2FZ5W6N3Yd0ZQhg1XKpPArKaFsHzjttczuTvvZit4=,132806,958,証聲音樂圖書館 ECHO MUSIC,Georg Friedrich Händel,,-1
J6B7tk1o7ZzfREwWEhpY6LNniwg6Ub1b5yiycHCnN8c=,263523,458,hush！樂團,Hush,Hush,3
764nhMIicjSi5DKFaDGoM/iq8NHSfGTzlvmqx0s6PaU=,213995,465,Popu Lady,左宏元|庾澄慶|韓星洲,莊奴|姚謙|于光中,3
oF03xgIc9Z+hV316VfjIQ+obYwnv35u5YB3PD+6JaJM=,330187,458,16個夏天 電視原聲帶,Eric Chou,Qi-Hong He,3
tGAYgFPcb7ftxwFNEyK2tWFB+y/gAhjiFuErI//pl/Q=,223097,465|2022,Bon Jovi,Desmond Child| Jon Bon Jovi| Richie Sambora,,52
STQIVeMZiPp4ShdNSct4480l8Q9YBp9tz3MkJTz6bzA=,225802,444,EXO, Korean Lyrics by Min| Yeon Jae (8%) / Park| Chan Yeol (2%) Clarence Coffee Jr. (20%) / Jonathan Yip (15%) / Jeremy Reeves / Ray Romulus / Ray McCullough / Kim| Te Sung (10%), Korean Lyrics by Min| Yeon Jae (8%) / Park| Chan Yeol (2%) Clarence Coffee Jr. (20%) / Jonathan Yip (15%) / Jeremy Reeves / Ray Romulus / Ray McCullough / Kim| Te Sung (10%),31
4NPjbjVr/2Y+A6GCxu6Nb+ts0pCkC0A7T6i12ITFYaU=,166626,2122,Juliette Gréco,Joseph Kosma,,52
O4sD32ZjAN2zeDZFDyQxreQyQexT4OmcyzNbdP6eX3Q=,266890,465,華人碉堡音樂帝國,薛之謙 ,薛之謙 ,3
ngR15yD3V8DVto8R/P8CJC+GbzozCMITQoRhskV7ajI=,234997,465,Lady Gaga,Lady Gaga| RedOne| Nick Dresti,,52
o2PeDp2FNN5r1DEQfGHFCKrMxdZ7RFeDSaIpUQuyWBU=,216032,947,勁樂音樂Big Bang& Fuzz,Jimmy Kaleth / Ross Mclean,Jimmy Kaleth / Ross Mclean,-1
PlNbGFLorpyrQT6vSjtYK/4EiqL048lct22Qw7GvxI0=,268225,444,証聲音樂圖書館 ECHO MUSIC,OOHYO,,31
8k7iCPm08EWVvUbWWw7iBcfexdcHRUWbHzh44Rw0D6U=,258925,2157,江蕙 (Jody Jiang),謝誌豪,謝誌豪,10
n1zFCZzZg98B8c+RNzLPHbpP3TSQBZQujF2w0HLsdYw=,210233,465,戴佩妮 (Penny Tai),戴佩妮,戴佩妮,3
uNXmR+OZe1p2O7IcW6wQ+mW4Yoq+XkKq/Gh3Bv3olPA=,286677,139,Miguel,Miguel Pimentel| Brook Davis,Miguel Pimentel| Brook Davis,52
nwEcF/fOvuPOOTYKG1h8N6VyDtbgzmyA2G7+N1L4qZ8=,267354,465,Twins,林俊傑,林秋離,3
YR2tCF8BXmGStsoEsYO8gmZfndnrS/4B47XDrxRtFXY=,279823,359,Muse,,,52
sumvGIddjJmLFvaeQyrPhlwjIWhiVzBgwOxDXVMnm50=,183716,2022,Jack Johnson,Jack Johnson,,52
bvLW62FzcUPPalnBoFQ1qKX0Qyw0JFOq5g07ECCSspI=,153994,465,Bee Gees,Barry Gibb| Maurice Gibb| Robin Gibb,,52
nl9MVozj0MBrSnC7yyfnXsXBuII7eNIjl5Yr84Y4KW0=,231967,465,蔣卓嘉 (GJ),GJ,盧維孝,3
0/2pcwVSC68P7oznQTjnHJdrvvv13bmjtfKF2rZPLMw=,309498,437,SCANDAL,Yuichi Tajika,Tomomi| Yuichi Tajika,17
OXE/lfQm43kH1wuTxk9FtRxSHcFbh7+cg779GtBEotk=,212416,1259,French Montana,Karim Kharbouch| RICHARD PRESTON BUTLER JR| Earl Hood| Eric Goudy II,,52
vES0fBSEUNzdzTqY7I/wvAo0Qfdlp57+SBPL81KVvjw=,207632,798,林慧萍 (Monique Lin),,,3
UwYB7u3c5XQah0azXJN4XfKZ+rCgN6p9S2Sl9PGTqk0=,233978,109,Tuxedo,Andrew Cohen / Jacob Dutton / Samuel Wishkoski,,52
ZMQyK8HxMpbayNxJgM11z52Rik+ZyjRQfsLPF1QnPSA=,251193,465,萬芳,,,3
ATujaE2jg74Esgqhv/F7NeZpFTMMjnF1LA6364JkwGo=,292571,437,AAA,Masanori Morita/Noboru Abe/Michael Yano,AIJ/rap lyrics : Mitsuhiro Hidaka,17
+ycJqdfz6xz8C5UEra4YuMoy+GCuXBmSbqh+nipc3jo=,258507,139,The Weeknd,Abel Tesfaye| Carlo Montagnese| Dom McKinney,,52
nJ2En+Sexvrk200wGeaMyLyQ3GyZzRB6c3Y15abHOLE=,257671,465,范瑋琪 (Christine Fan),陶喆,李焯雄,3
IsmslghaydKehXNR1RvqGQXCxzpv7dnLZfBKC7I78Z8=,208747,921,ANNA TSUCHIYA inspi' NANA (BLACK STONES) OLIVIA inspi' REIRA (TRAPNEST),,,17
1aetvP7oDphkdtRxw9fAJoeF4l0teUbVcOL7ZyO4mKg=,252551,465,MAMORU MIYANO (宮野真守),,,17
rDORC0LGy2slvH4eyyMkP5YbV16aU/XNZrrq3bZv/r0=,286069,465,Ellie Goulding,,,52
n/tDT6+Oqduu1vgcT/i44jPGDm/kztUFX+A6eBpODz4=,205113,465,One Direction,,,52
/NM6+ZQcNBNECsKz357lwwfG2pNAwSHUdo/orgQqSx0=,220290,465,徐譽滕,徐譽滕,徐譽滕,3
fpHfOGIBj6NT+L8kuwiv3UjFPswN95w/fWDfKm/yF6M=,252288,921,Various Artists,譚旋,段思思,3
bf+qD0FiA5dIR3XnQEFXMAIabiL2zFhZygS2zoZsYWE=,231941,465,蔡健雅 (Tanya Chua),Tanya Chua,Xiao Han,3
Ao7ct98VjPrruTq/u+QDRcqoN9xP93qOIZl3ok05ios=,240396,2022,Bon Jovi,,,52
H6oz8zeBPZr9uQa1VrGIMsZ1Yl5LrC69A87BwltnM1A=,175647,458,夜貓組 (Leo王+春艷),春艷 Chunyan / LEO王,春艷 Chunyan / LEO王,3
6H6sWjdAtwKM82nDj6eot7u1fizZizSIW46UNd67b9Q=,223921,465,Rachael Yamagata,,,52
HQbfunL4qbfdbE7KEj/DL9mp5HPfYbCsEBr2UGzRbCg=,228728,2022,alt-J,,,-1
bY2E26friswtWI5Zs6iUWdhWLC9fx6mMd5M0iAgCuIk=,297912,947,螢火蟲,彭靖,,-1
ZdTpWhaT6dlNNDmWngmRTpDc3ldLNwGNxTYWTiVfPIc=,165825,465,滾石金韻民歌百大精選,,,3
iZnEOy1cE1hkZ+02pz8jm0rQMrzfZq8fOrZRbrR9PFA=,257358,786,呂明銀,江志豐,江志豐,10
sCYqog+JCnLKzBK56YfDUQiutjR+VGvjGBU2iR8mJxU=,182880,465,Nick Jonas,Nick Jonas| Nolan Lambroza| Priscilla Renea| Tyrone Griffin Jr,,52
CsqC0Mbb/vjIhvpcGhq8G1i5pkoNoEG49KMMH1BrJS0=,289750,465,飛兒樂團 (F.I.R.),Real Huang,Hu Ru Hong,3
D21ksNRf0SLy/PgrIEGR9wgbMH9pQcKME1rTx93xkOQ=,203232,242,REOL,Reol,Reol,17
6Gxi1lyE7GwqUvaIK9rCkmNGo12g2AVnArknH90U1XY=,232896,,海鳴威 (Ocean),,,3
Y3/RSivZBBsJ6lw2xMlheV8TblsnFStTAJdx4WlU/7Q=,221309,947,洪億展,,,-1
djUTWC3nu6xEm6Af1OHtHgHpfBlFIdoQ5Ndd3agTqJk=,261851,465,黃小琥 (Tiger Huang),林隆璇,黃桂蘭,3
ajqV+PefaPUfq7jBpH6w6kmmm733azxpC8VoZ05J/DU=,255651,465,葉璦菱,,,3
5qs6tP2SmunXiGgqCA2wxuuXphG2LkiTq3xf747YIFc=,219475,1259,DJ Luke Nasty,,,52
mO2LXT+0TZApILRKvAt9zmAGb7UyoFBK2nEHFlKqDBE=,366132,458,八十八顆芭樂籽 (88 balaz),李奇明,李奇明,3
kltke0/EyVC+GRWsjRYKclsG/40T9PoCDx4WPaNcS5c=,228577,437,BEAST,Junhyung Yong| Kim Tae Ju,,17
Sr+4sfriows2xvWL+7F6mnN7WhsxT4OJHavntHsb58A=,271963,545,吳兆南相聲劇藝社,,,-1
IG3ahNEwDtxBuHNvIhLJ0cGPydj5HUL3bUoj5zPRG1Q=,228577,465,Laura Fygi,Richard Carpenter| John Bettis| Albert Hammond,,52
OEwtY6p93IgQP/bxJjDPhyLzCx8KH9cNxi7QjMmwfxI=,341577,880,Matt Redman,,,52
/IJMVSvadL9ueZMTXm7nIi+mqemn9r4EAiaULAPC1xI=,303461,465,Jackie Evancho,A. Lloyd Webber,C. Hart| R. Stilgoe,52
gI26k8zo/O0qplF8ot79rzNzbp3BWsEuwefG/5HIob4=,227056,465,HENRY (Super Junior-M),Svante Halldin/ Emilh Tigerlantz/ Geraldo Sandell,Amon Hayashi/MISFIT,17
qKOUTrhMtIhE4qluAhXjbVqAYFCrGOvFKGkQznz4kxM=,133236,1609,Circuit A,小林　明子,,-1
KyIIq+VvWd2gagO488v3g2rCuXMORT6LufyWX6pWzUQ=,250403,465,陳奕迅 (Eason Chan),Xiao Xia Chen,,3
CLfp5i7VyOlbx9UimpfTbrx+lSl2Vl6xS5MvzBbRIok=,303902,1572|275,Daniela Andrade,,,52
duT1gOMJuzyFYa3zgkWuQQJRkpytAKQoVMVNjiz6SKI=,217803,465,陳奕迅 (Eason Chan),Qing Feng Wu,,3
J1K3NjkLfo+LNR/UaXCZ4PMuJU2y/NurPjq9r4gZctU=,288862,388,Yoga Waheguru,Neuromancer,,52
vdVuvfEIFUbRQ7Y0mK67mpAp9TobPFLaQOmJ1NtkXyo=,221413,921,Various Artists,Noh Kyungbo,Noh Kyungbo,31
cKfa+SlqgAyirwXzTC1N3WFxnU3O4159Uo7Jj09F/Xo=,263732,444,VROMANCE,,,31
orfgZ7GeUXDVpkm1Nuicw29rL2zGv8dWnSzXy/iSmRw=,345094,465,李聖傑 (Sam Lee),,,3
94FOEcqvbQfS5dH2xpDa6EnKeG23L0ptlrAmZl7n9u8=,160914,444,10cm,10cm,10cm,31
boYJDS78QL1CmUSIJWmnh1lds6HTq8pfN4pEWpaozXE=,232199,444,Retro Bomb,Retro Bomb,,31
KTJz5Q/mpZ92FMpD3uBza8S46uaYxyAuBmXo/FZZ8II=,280659,958,Gustavo Dudamel| Wiener Philharmoniker,Otto Nicolai,,-1
WMwCPsRBFU79pRDe7vFPC/GKkgOXK25Ss16qgqbDVYg=,191471,921,Various Artists,,,52
vK9VfAbBVWidCK0iTG6Nr6Jm8xC3XU3kD0/QfIO0bjI=,95399,726,唱唱跳跳學兒歌系列,新疆民歌,,-1
5cAKfDsi+S800Hkl+KhmPMhmpq3PGjlS/oj9MU77ARg=,273438,359,twenty one pilots,,,52
s+bSBriWQGJ7pNJsBOy6UB7kqTmDtikwn/6V24r3MKg=,239908,465,Maroon 5,MARTIN| SAMUEL DENISON / EVIGAN| JASON GREGORY / LOMAX| MARCUS / JOHNSON| JORDAN KENDALL / JOHNSON| STEFAN / LEVINE| ADAM NOAH,,52
xlFBvY/3aOQ65JSovHsKVUmh2vv2MvWh1KSbBNepqIs=,291944,437|850,doriko feat. Hatsune Miku,doriko,doriko,17
M/NGNLbmiGuXwSw/GmIjoOGf2D9rvEe6l6/8yyveELw=,210094,139|125|109,Alicia Keys,,,-1
GqrN/GN1ADoFs8Vdqlps8YESdZaxPzfxr1/pn/L1SYk=,258716,465,何潤東,李子恆,李子恆,3
CcWo85Hb1XNF1lhLEw68PdRl1/p3IRL/INFIuIug96k=,232986,1011,Gloriana,,,52
lxjFJybieW0hKQxVv5+arnuil0Za9c/W4aID8hUx7oI=,269897,465,南拳媽媽,張傑,方文山,3
bUPiv+zDZZuM0Ja4qoHw9e7EhNhby9j+M15N1tmoUY8=,101494,786|947,Dreaming,白日夢,,-1
QBia5+sS5xjmPd/48HrRf/eUPFDj07R4WXbl1O6fGQk=,201200,1609,BTOB,Jae-Woo Seo| Yong-Bae Seo,,31
5IJUw5EolWut40s5dWprf1CsclM7HwDPPASown6VqOY=,251924,458,李琦,于剛,張暢,3
Rro8FzQx4VJWwb6e97Z4NEJLOXrsRESNOiOq0vaFzIk=,78654,444,B.A.P,,,31
QbJELsROKCIUN5UW6E+j7wmXhDy5Op/8X23RznbNx30=,80195,893,Craig Armstrong,Craig Armstrong,,52
QX1oyuGPQle3tT9TdVLprjtnmH/mD/cP4kcIaTTHXq4=,207568,1609,Club Essentials,,,52
uUBc5IZcLRGyZQMBf8cekslY1nQAV1a4m668GhXrlhc=,265218,465,Dream5,春畑道哉,前田亘輝,17
HbJ/PHbK/SlFIjl7mJg8NNsIoEzf64ojthEc3a+rF4U=,232515,2122,Le Jardin Secret,,,52
YzBJNk5hUQF083OQeGhqH+hXyDzT4rLTuaQLOhjgxhs=,282491,958,Andrea Bocelli,,,-1
SPwSGNzJvHDC7zYCLA1Ai/UAJcuRsKNQnnCFUTij4Dk=,131552,921,Various Artists,,,31
XAzkcR3F/w9HmkA2Bj40aOsIgkODChH7wg4P36VCNbg=,198948,465,Disney Princess: The Ultimate Song Collection,Richard M. Sherman| Robert B. Sherman| Oliver Wallace| Al Hoffman| Mack David,,52
T0W2mXn5QWkGfyjD+DoSNKeqRi661JA5Nl5hlyQNP0Y=,166557,1609,夜店狂熱(辣舞派對Sexy Party),,,52
496NRE7KyxcudrNBV38wyJ3zYXxx67Q8OgXqCHWs7ZM=,244636,2022,Architects,Architects,,52
RTMlplwWphauzCAb53BtyrBQh5/zckSlu/Ia/4b//pY=,241893,,張韶涵 (Angela Chang),林欣彥,林欣彥,3
Jc9Fjq5HVEQh04ORzQbJud7ew4+ZK1sFJea5zFmVpQc=,267807,458,許嵩,許嵩,許嵩,3
JskP5Fe1bpUf7d4WluJ7DqzzTsXfxuEExi14HRCj8sw=,207586,465,Gabriella Cilmi,Gabriella Cilmi| Tim Powell| Brian Higgins| Shawn Lee| Miranda Cooper,,52
XNjefizg4SvivgnYoAAwfYoPsw3MUPJzj2Xi/ChHIV4=,262989,465,Voices From The FIFA World Cup,,,52
buk0K1zIoPLsqdHBnM3RD4QFbKE9WtPbPS+vjPlKK9U=,136161,465,生日快樂,,,52
DTJ/QhiRWqDs0QjnldRKl7UMQ95v5HUwjKMacHK7mD0=,231027,465,B.A.P,,,17
O6JPKNpO0+HQCc2dG+bbfHo3BGVApvYetSouGz0jpMQ=,347820,1609,Ummet Ozcan,Ummet Ozcan,,-1
vWthJ2yHqga+nfze1wF0bbtobkF87ovYjZLAJQmsUro=,172292,1259,Danny Brown,,,52
xXn1FjW5S59LC2i8f3eOXeYtNlvBxh5olj3UFsG9+Xs=,189857,1609,Various Artists,,,52
c+yJdUqk9xuZDrBJyJfK1a91KdWEf+VpCHOd1CX6aHU=,118514,444,Ryo Yoshimata,Ryo Yoshimata,,31
yW2Z8GZsstPHyC2cLxWLXEvUL9GRyQN6zulhowvtCdA=,193314,465,Beyoncé,"Christopher ""Tricky"" Stewart| Terius ""The-Dream"" Nash| Thaddis Harrell| Beyoncé Knowles","Christopher ""Tricky"" Stewart| Terius ""The-Dream"" Nash| Thaddis Harrell| Beyoncé Knowles",52
/1eo5A1J4iIaBDYnI7SD85GW3fJ1ZMXBQBAgJVfFr6U=,187222,465,One Direction,,,52
RZ7ysgueBu18lFAdE+7ju16UoZQNMQHYB6aJN1Aq+8A=,232071,465,杜德偉 (Alex To),,,3
xo8t8hjeXSuTR/WK5RwlSfco9rbsNkR0VAhu1Szt3Fc=,197973,465,HENRY (Super Junior-M),Henry Lau / Gen Rong Neo / Neil Nallas / Isaac Han / Seo Jung Hwan / AB&Co.| / Yun-kyoung| Cho,Henry Lau / Gen Rong Neo / Neil Nallas / Isaac Han / Seo Jung Hwan / AB&Co.| / Yun-kyoung| Cho,31
32BPab1/clP96iXV3lRrFJOInwSuoY+SfrIX5dM2ptU=,223375,465,葉璦菱,,,3
FEtqU4xua+5QE7XB65IPR3MCObJvpNTCdoFIjDmiD5A=,284107,1259,Apollo Brown| Skyzoo,,,52
8TUQXBhw0q02rzqQ4TGq6bBsGN2y6wcjLbGGlUVOYC0=,229180,2022,Blondie,Chris Stein| Debbie Harry,,52
QAjKLlQprWrfstm2y4zqgYJo1wEULzrl8OUkAezJ/VY=,307017,465,潘廣益,潘廣益,潘廣益,3
Jm4GwXZVpzqdTAFCCjuSThbqTIJVbvhogT6fJk7KF6I=,196951,465,t.A.T.u.,Martin Kierszenbaum| Ivan Shapovalov| Valerya Polienko| Sergej Galojan,,52
HXCuhCXFKHKhFjITVk6QEJ3TuAGKe6R4pzQL235OJ7s=,412734,465,同恩,,,3
YT26mcde+ranXtiESBCvxrKcPqJXE/lbQVJWBNGb8XU=,214645,465,Demi Lovato,Emanuel Kiriakou|Priscilla Renea,,52
x9++JAMyobtbYupaV9liBGta3j4V4tjDrsNIAKXi5Y4=,306782,437,Nana Mizuki (水樹奈々),ヨシダタクミ（Yoshida takumi）,ヨシダタクミ（Yoshida takumi）,17
73+rdTfBwExG9IafnO95EETVRb+vlyCAF7/KOsuOr+E=,274274,359,BØRNS,Garret Borns| T. Schleiter,,52
2IR/9UaZVMLrGS8DO+bzrCnAlymURsfH7QJk0XyW8Uk=,242938,458,寫手 (The Writers),楊子樸,楊子樸,3
0qHQMHqzdFFkfkZ5Am4IiHYBy6g+8DPheWlmFnTwEEs=,234893,465,Jessie J,Jenna Andrews| William Wiik Larsen| Elle Varner,,52
EmGt/hby7FIWJYuP2LXCyVO9OmbEyGYIZp7mIapNGrc=,204033,437,Girls' Generation (少女時代),Jeff Miyahara| Anne Judith Wik| Ronny Svendsen| Nermin Harambasic| Robin Jenssen,,17
Y5s8JQa8zQp5OcJ2wNFrkR9gJVOnxtjWfdBZtwsVcSA=,330161,2022,Yu Takahashi (高橋優),yu takahashi,yu takahashi,17
FpDfGcvIReOIqFV+t1qdos5YQB9R+KXj2k/dZq4K/Wg=,383640,465,Pay money To my Pain [P.T.P],,,52
LDNDobCR4lgbdPo3SYG8QBYe7FdG4YSKw0J3wnvSgQo=,241859,458,我的寶貝四千金 電視原聲帶,Wei Quan Chen,,3
z76DHujVLDRiXpIvbqdWj4HQVdlzPKpm1S3dxSyzKAs=,102295,481,好聽小故事,,,-1
H70oUAuXf8T46NrpZUaTLHPLMVHwCz81e5O4c0bp558=,236878,451,譚嘉儀 (Kayee Tam),譚嘉儀,譚嘉儀,24
VOGJ7eFfBPXHZFHRz8cy0doRccKe+0v9xxQL8QGH0BA=,234753,465,費玉清,,,3
VVDXmAZzrFMT6QDk8U8+HrH3TXZMPoCVKXSPifQTMm4=,335046,2022,The Radio Dept.,,,52
TGMvj+c2QEmra6VeZMwQLqUVY6ihzmUWii+uX2Vx8Hc=,246595,1609,2015網路下載冠軍全集,羅俊霖,胡小健,3
mTGPZhPsmh2waIPLs5xICpA4xoHO4GUH3RIkdJypGiI=,251611,2022,Mrs. GREEN APPLE,Motoki Ohmori,,17
Hn0VkEqJS60DetmJGeMSd6Nxfq6sUPlAeGlFCmHyMHg=,296565,921,霹靂布袋戲劇集原聲帶,許治民,荒山亮,10
4HCZnQpvmKgS4iRhnhRDhiQwnD+AGf37nQK9Omi2aKQ=,184134,921,John Williams,,,52
fW0s6MbVgWx0dkfNYoVAoJByvQrYRPPFpGJAzffKAmM=,277060,359,Evanescence,J. Shaffer| J. Davis| B. Welch| R. Arvizu| D. Silveria,,52
Ub1mFwIoJIUjsoqTX0EWn04K9QvxKl+ttIrPQrj7Sgk=,266109,1609,The Chainsmokers,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,52
ge7QcEdGOGUTqbHniNaL0ew73c2cCxr+86WRg6LLMwA=,293389,458,王瑞霞,張為杰,張為杰,3
auoo9VMIUDH0QPOX7kyxd0t98la52D53EV4vd3UFA9g=,245760,458,Various Artists,自從,自從,3
f+E60a42VUe7MzDAGOlcNWUpaB1keMlIC8Q50h0dY0o=,245899,465,黃乙玲,吳晉淮,陳國德,10
Ix0P3OCcY/oadlzhb+macASuHMab1y+qm+ZJ9r7Xq1k=,282644,465,方瑞娥,志峰,志峰,10
GzPNiQa41oLVlDrGZ5GZ9bc286SXrGlCvYR+NPW9Cqw=,151161,947,α波童話音樂盒系列,,,-1
fY2M9sc2ehwgq2uISLrpmWwpcKmW2GRHUhatVTtkt2o=,247745,880|458,讚美之泉音樂事工 (Stream of Praise Music Ministries),,,3
UCiazCoxCrjnzywo8/mrtZKzSHvNjWw+SU93QY7Q1ho=,229227,458,蜜雪薇琪 (Michelle & Vickie),Mu Lan Hao Aka Chen Wei Ling,Mu Lan Hao Aka Chen Wei Ling,3
y+hCehrr9nD85X4EGcYkOBjXmfLWlTkro77s2uEbJQI=,266971,465,游鴻明 (Chris Yu),游鴻明,姚謙,3
P9AXwsUr28kmm75LHUErmxF01MYRsEYeA0421H08dxA=,221413,465,Dido,Dido Armstrong| Rollo Armstrong,Dido Armstrong| Rollo Armstrong,52
SLRZMKyx4ztUB/ORw+X/eNYVh1R34dwHZm8VO9GTXg0=,221053,921,Various Artists,Sia Furler| Sam Smith| Christian Guzman| Jason Moore,,52
oMJP+iV9yrHsu4ohpVOi9XHqGvAvlP9QjbsWumxevwg=,219568,465,Aqua,Claus Norreen| Søren Rasted| René Dif| Lene,,52
uF92EzWSd7KMTO5Jv5f8i7aSLSRDicN7VRGv162gB2M=,259274,465,Martika,,,52
Oo/xzbAmdGTRHyXD3L2JdX30V/AuPI10x5DFqmIbZe0=,169784,2022,Brain Failure,,,52
ga9jM4vTWOBsKNDhrhwtNvlR3OBJ+CnQuTJKIbS2CVk=,269165,465,方阡翊,傑美,傑美,10
bYQptEoXDs5YLy+9geNXejDrDhEsI07PJujqS0xR640=,144927,465|430,Jason Chen,Daniel Kyriakides| Daniel Parker| Teddy Geiger,,52
9oVRgY2msJBC87oQ5sLtYtqLZ2vQ0u2vv4I9nhkBnQM=,151765,1609,W&W,S. Ayana| W. van Hanegem| W. van der Harst,,52
broCalqW65DUSCFTDyLrNJ8OEuxIWLvDk/PrHQPDM+M=,265589,1609,舞曲大閱兵,,,3
dLHk03sQm40OP7MXtgvurPPH3oc32klJkQQd/VzPbDw=,102504,958,貴族精選,Johann Sebastian Bach,,-1
A8jiZ3If7IcMs5lGAvqxu6cj8j05mWMUftkX0fzFOi8=,265589,465,Whitney Houston,,,52
YdKY8TRM0HOoGfR7D286axDR3noqN1ZCMqYZvcYM4uU=,243356,465,G.E.M.鄧紫棋,,,24
qQKMJJCpvaYDFj587SBjdW1UTjOKL7B4lKIYFVLDhXk=,209184,465,徐佳瑩 (Lala Hsu),徐佳瑩,徐佳瑩,3
K8tygjWEqi7CxljKQHzt9tZ5cIzzXFEQzFGQ0J4+6dw=,151510,958,証聲音樂圖書館 ECHO MUSIC,PD Arr Geoff Levin (ASCAP) /Bruce Chianese (ASCAP),,-1
VEzAH7bmAHpwKcXlvmslGB1HUTLJ5NUs1GPp2LCUXvI=,161564,864|857|850|843,軒轅劍 電玩原聲帶,,,-1
nobTCDcrZp9zrwYsj6Som5xlYr+TzWKS0AcKovxsO6s=,348020,465,Bullet For My Valentine,,,52
6NQz7pWN3uIOxe+R4QFLRDNwqkaZT3Mvazi4Sg5t5YI=,202475,444,SISTAR,,,31
WeysGbzn5PtdQ+Wx28O/dqV/8oT4/45Tkefo6RKNOE8=,188174,359,Maggie Rogers,Maggie Rogers| Doug Schadt,,52
NGe9aqBORB4LwSPC7a0JMGnwT/yv5/Ai1wZaW3f1ZYg=,202919,1609,Various Artists,,,52
