msno,city,bd,gender,registered_via,registration_init_time,expiration_date
C8Fpe9MNffugASLZKpXMFSDVKWQ1eRqnRyrds4P9rVQ=,1,0,,7,20131107,20170930
tfIpG1AG2/qX7lKW2SazFp6jFytocOquQ9EvSQaAiPQ=,1,0,,7,20131221,20170910
+Bgk1LbuPT1BrPKmhDzcpO/vbGHoOW+uJd68BF4iBbI=,1,0,,7,20120516,20170105
gHtViUnBZt9hKNxY3SjgzEAsxIFCg3WkUMiYoTxHqJs=,1,0,,3,20130826,20170612
1WdS12xckUNERtSLxInEPEt9MJhD6snOLRDaiIcBt6I=,1,0,,4,20160919,20160922
nO59ozzs//h9B8uAqS/CDuwNN576zNVFjSJVVCVDmj8=,1,0,,7,20150109,20170710
LYatxEbbe4OH41UwykUKIn5GiXm9gXAx3LtpVVKVyvo=,13,24,female,9,20100421,20171002
Nryr8ikOuPBc3flGT1wed1n3vHBQ6r+sLb8qj7OrKBc=,15,21,female,4,20160420,20170919
t+Nb/U5USIrrQl5plNJ127hNkITLFxKxdeL0unMl1ms=,1,0,,7,20151031,20170930
Xj1HJNgBnk6Sr4BiK8e89M+EsYC+UcQIh6zup7bsbTw=,1,0,,7,20150513,20170616
i/jWQChILF9qoAc96kujHUSElPnvQiKV5yeYAm6i/HI=,15,50,female,9,20071007,20171008
cL5GGF1p1/8224JwYRTd2tU+hPuv5TwxdpNcE5BxKik=,14,29,female,4,20160124,20180415
sJGah8b7pb1kwYFqb9MYksJswSVgbYup1H0is85Ink4=,1,0,,9,20150418,20160901
X5yhHTy0DbRx0+eNxFR/IIUQ8aksvlBakSITOiJfq2w=,1,0,,7,20110128,20170930
Q5ekFWaLPCnFAJS+tXnRs9fQBmq7MyHHgEIVlbpqcw4=,1,0,,7,20160212,20170912
HEe7zI7ccLglVYX3ro8BIVjII1vqaVDNatbgolWfcuA=,13,31,female,7,20111023,20171004
Ia7inpwA+XIGmQUgb+PMQF7thk78SyyGpq/FPY9cfwg=,1,0,,7,20150920,20170919
PY6pvk9gYDxe4c0uO8sh/mYOsdshX+R9CHVtbl0YXPI=,22,24,male,9,20140129,20170507
oXciqkz/Y8XGFF/UDsp8AxDuNExGZFHnj4nQfYrapC0=,6,30,male,3,20141023,20170924
bcdnzshiXDoe50aZxAFDQCijH21evH6qvigEfYSuvEQ=,22,29,male,3,20150612,20170925
cPScxngsQqyUt31+slEypbcfG6LsqTV6XiJAkA9EJCk=,13,35,female,7,20100622,20171003
K2NLqRVqS3ZnxeT4RooFIpi2nmlS4YSHEugZVESCoxA=,1,0,,7,20131108,20170914
oGfuuidBhOGaHryN6yb74LXwJqKzRdAde3K7qLdcSYw=,1,25,male,4,20151018,20151021
Qm/C/0H1pqG39GJ3PVlnyyMf5tReMIRZPF3//oNIENU=,4,27,male,7,20151115,20171007
VWe/OKtVZb6a+FUzOFJtHbKXd/osZytMHEDf/6T2tpU=,1,0,,7,20151226,20170930
SyBjgDUF6aV+1d17oV4XPDBkJLU//LAOwWdYh4DAUiU=,6,20,female,9,20081006,20171022
32q0kWv4WSELtRZoC0rwkTn4mPmBw2iwcgq5Uv2CV+Y=,1,0,,7,20150710,20170910
lxe/ahYw4fgFdBxaF+HImq6xFZyOu1RdBACfDjc4BII=,18,25,female,3,20150613,20170822
ANAXxWsExJwVlYmmZMiBkMuFHqwnJV3+sPU+ZtA6plc=,1,0,,7,20151205,20171005
AIxrANEDB1AHP8qQXUiiKgpC1GQ9ff+qb33WoFhYfYc=,1,0,,7,20160604,20171004
ZM/HzUnU4f2Ffr0WvpTh4EWOdnjHioScRVEFIobxyrg=,13,16,female,9,20151129,20180322
H0AFJLtBILQsqvQ5DE1dNKQ16b5eUxEO4I3KWcV+pSo=,4,30,male,9,20151124,20180224
dXfSbRA2x5RWJQPpo2qBzVjXyYRSlMCXEM5vp0yMz/0=,1,0,,9,20150304,20171109
yjd40r/+b9t8t+pYN2vr4+RcjxSFJRmj7mvcO30fuMY=,5,0,,4,20160625,20170907
yYCUEx3hp4tK80vV9kS8TWzaIhsC3kK1TebyJi3D41Q=,1,0,,4,20160820,20160823
Qz5RGX5MoW7j4GY0M7NQgjDSYW/rA0WnL2xcZMXeHxU=,1,0,,4,20170107,20170110
EJrq7gi98G4fEJGRxeKjwXOrJ35RLlDDRG7m5f33gY0=,1,0,,4,20161213,20161216
zIoumOLZ2+xXlbywxuPcTWhtpQS/fjvOaiSAXBLF65o=,1,0,,7,20160811,20170910
sNHLayoV02SHe/s7KM3d+7ej3ZFYW9PoBvucpz5VFOc=,15,19,male,3,20141011,20161223
QVnlIEQiR9rl0az4h4jmW3V/MCMcPHCm0QsTlG7PUnI=,15,31,female,3,20130228,20170930
d2eKrYxf0YPmqZ3s9RZLnPz24KPVg5laOudCSX3ZLjw=,4,30,male,7,20120109,20170913
5KrWqZuWDjcVqRWPhO6Emgn85SVfNUwcDbEmc8IwDHE=,1,0,,4,20161230,20170102
E/sOoCFwru/h8OTgzeoBOaaVUaUJ5ShqgubbXZTuco4=,6,36,female,7,20110206,20170930
aVoRw79uoErAWqQcSdkEX7c4DGWGytlXXOHOE1XDCzo=,1,0,,4,20161218,20161221
URxkEUuxlaWyZAngF3JmSTos0BX8nBXWJFJ3cWJhV60=,22,38,male,9,20050122,20170910
nD5nB3kkgN1RMvLTVQhoqtaXLYDeU3INMrZFEHiLWOg=,5,18,male,3,20161220,20170923
sek3eo125K0UvPDyYk5MFH+1Z9sfokAGhNzujGXbvg4=,1,0,,7,20160425,20170924
Ok4UV0WbIw8/zgrxJv7Kb1WPuZaltdvEmmunZ0574Ms=,1,0,,4,20160317,20170609
OhUCh78zuH93H/NHnWPIhgzfeMgnm7NndrZkbRqgMP4=,5,25,male,9,20150704,20160927
8BW/LA5N2cmKqJV9ATQhXypmTErNsnY7h4Q8r/FNEI4=,1,0,,7,20160220,20170513
BvLKYF7S16rEFG1PCXUZlUEa6zbfg3zH+QTtekxF4Mw=,1,0,,7,20110322,20170930
G94Hf9EYffW7XVsvu4B6dL5VxpF/9AlvFdGC2pP6CSk=,1,0,,4,20160825,20160828
DlZ/UtaTBMGfLucJeGzJd2hpoPIgROqPuRHTgbNTJ0k=,15,41,male,4,20160302,20171220
D7BO198E8riw72JsIm3B+0KVXMU2ZY6eQSxSTDAclfU=,15,23,male,9,20150321,20170205
33MNI9AIPXDep1QfBxzlZlEIRYBNiwiCBSxQdblWDvw=,1,0,,4,20160415,20160418
Wg9sGmikviUgXRjdKRWrmLkVrb1JXC7kCSXWVktTTYk=,9,24,female,3,20120807,20161103
g466HjHfbLFep7/gnp8lDA+pisB2F+t2Qfh2y4TaNPg=,1,0,,9,20150920,20171005
sgh9u0phcKEBbxxMddZvRcpk45wsGal/r0u7qQaTqz0=,1,0,,7,20160225,20170924
rfAeoLCOv/LK6HfRXZIPhQIb3BIlrWKVfS0YoatnP4U=,1,0,,7,20160602,20171002
uhmQ5tnIaozcwXIu3g1Dh5vbrh6FAT/oBj1k+SiVvG8=,1,0,,7,20150718,20170918
oPHnfPu1M/Oc7YLL2Vrie1EzCmTFWDWfGYDdpJcuVCk=,1,0,,7,20160226,20170218
HKmVuQu0UZKYD7shThust2CxEYZUcso8KUIumrZxDjY=,1,0,,9,20150614,20171003
fRpvv0xv0yPoGp1EemuIkyYOxjgDv40KvnulT2stuio=,1,0,,4,20151226,20161201
dOy1RL0qZk5upYwlLUiZkq7g2AytPi4393nda5gmyAI=,1,0,,4,20161104,20161111
KBfxRjO+WBm1JuhILBnDycyKvPMvLd8L1U+2FlXrXSo=,1,0,,7,20110119,20170616
jJkMdk3rgK/BXZOj7yqBJvo89skiyzch7krfdwV1Eew=,4,26,male,9,20160223,20171115
pePVYaEvYdXY/uEIBBHIBZVlJHo/nib/Y1YeHHeHSF4=,1,0,,7,20160305,20170304
GECAYdnRlifnfGYyWjMp+CW74B09PKeZxh96rBk47aY=,9,28,male,9,20100603,20180224
xk/1E3DdRLkdaB7QhSAvb2Tq2UoXYAdjA0r20k/OvBY=,15,24,male,9,20110221,20171010
p7XNtzzl/numX26DNGEy1Mo9e21srtVX0uTTH7VUwZw=,1,0,,7,20101115,20170915
kKBlHjxHDX84gyv+W38Dichumw55iqC/aochEwXnPXI=,5,34,female,3,20120724,20170613
b8JIUAj4IJom2HkK4IeKDKY0xfIWrX/eDjlJj7LE8u8=,1,0,,9,20150615,20160319
+Yr+1rsXgC4E1/Qm4zum1Vz4Q1Q9TzV7aUvN4YFtgcM=,1,0,,7,20151201,20170930
3SJ6alN++86/wLbWkZjnFI88LeI4NIQfJjKwtYyUamU=,1,0,,4,20161029,20161105
NPVZHWfoXanuyNKWxRk0k6x1yRxzBAIP+oSneSv4puE=,6,46,female,9,20110315,20171018
3VdWWT9q/vLZsXNsIUqQGWYHoccsqUNK2bYjcdPuGpY=,1,0,,9,20151112,20170924
ahrBeSfxtD2ITxtokq8cIroGmoDsnOLP86ebbwv4QhQ=,1,0,,4,20160130,20160915
TMhHdfxx1Bc1KPR4JOjN8mWkVwRqcfZfgCMG+9aMjr0=,1,0,,4,20170126,20170202
CRozJe8kLxe+1jjVzegdtdU2PdCkv0IFjTVv3zNdbhI=,1,0,,4,20161016,20161019
ix4Tg0UUuFuBLOCdyO0rYFss9p6/yvtn9kGoVkCbqMg=,1,0,,9,20161220,20171220
+bwWODFpNoiLHEQ4ztPj6zqoalRzvHfF9hB6cJreWhg=,1,0,,4,20170121,20170124
+kY204ViXm4cU+AIi1/TztAWgrd16UC63CjEdN8lNvU=,1,18,,4,20160827,20170416
flYxaD//oWeMwW9l/bzXSknT4pZgC5NppyZZFMYr7Ws=,1,0,,4,20160928,20170815
7VDPYLmWtOr9nbInKxfwaZEqyGt5ldaFhUxac4SJCqA=,1,0,,4,20161202,20161205
EFB/Jm5Cc70VmkoE+hQbcW5KY9bt9BvTx3pOXsYegUw=,1,0,,4,20170125,20170128
qjkOWaiZA/LwbrIcEpfP398+bkgrIAGrKVsTHmOPG4I=,1,0,,7,20161017,20170916
bwRrPc0B1smzGAKrkkpbC8Mo+JvqXdBmJF7spnRq0Xw=,1,0,,7,20170124,20170924
Z2/JB6qKOW0fdIvMnsMCVtmyXaSvhg57pjS1KYPiQCk=,13,31,female,7,20111104,20170912
dAW6wJtiqGNmxTdg3TI1x8LQsBppt+UuIvsnj0glRz8=,7,16,male,4,20160214,20170325
W16aY/0t+hS3zPpRruFW7DYv/JMl021AMlcxR2WN5wU=,1,0,,7,20160226,20170918
YMD3XcoLiGgNyW0CT0bKOZ0GwQO2dd8CZt7/EcxOQX8=,1,0,,7,20111229,20171004
sHiWaaAnUNvTjlL8d8UWVOGldpXfMsuACMr830h817s=,14,35,female,7,20101012,20170403
VCR+nvMsoH7D+w5XUWvzfNbPVo7qnKMiXvu4bYSS+ew=,13,30,male,9,20130702,20171008
xyS1OFnjOHbAALB5H3QIFhtLGqLZARqrQZSggKmKCE8=,13,0,,9,20160317,20171027
mV+vOJNwBNkqQ8m5+WjPTLxq1QcW3ji98W+xDUqi+3E=,1,0,,9,20160421,20170223
xYPc4n2kIMyepK2zRlKyqagpom69INJwlls1YmrPkjI=,1,0,,4,20160313,20160316
MGCRl/M2bt74kZFd0Ij4Z8k90is/S3rzIj+ZZz6IDHE=,1,0,,4,20170211,20170214
uVmlvLdINVzipbP4KBy1+UrycRjogKmKQujT9i1t0Gc=,11,23,male,3,20120531,20170930
CIEwVxSWTLJVKWiKJV0WuB5cNB5jFOwfxKO5V8ydEK8=,5,18,male,4,20151021,20151123
oW+yyPSY3ewQqkja4TKxITl8Uj/JNg6tpSs1wO+DqX8=,5,43,male,4,20161115,20170928
QPtt7KSF7mU2/jU98sbQvwww1o47fx0hMEtVNwn4qRA=,5,23,female,3,20150406,20170630
WrummWwdXEPS6SyG42uZGuSBoLiKqRv1Zdb3bMgQpqA=,1,0,,4,20161203,20161206
0l8OrWqaU1YZVBu6fFrOkWdVFEB1wx+g+m16mDkTfNg=,1,0,,4,20170207,20170210
ENhhO9CPmDC38az73xgWNJq/d0XiyHC/3muGaYysq90=,1,0,,4,20161118,20170611
Fj3q1jaQlH3Hrss6Saf3yGrUM4RC30UwBo/n5tkBiCE=,22,18,female,4,20170215,20171006
DoeDXqEAiYhfvMkemeAZmidXBDpU03EqZKHmz8upoVE=,1,0,,4,20161105,20161225
dPlbXe//kmS0J9cGqPIpVPFTPjXcBxUwmWf5v82mC34=,1,0,,4,20170117,20170120
QdqyMYjtQphZeil/gv9klnVNsU8Xg20Mz3f4bjpDgEE=,1,0,,4,20160925,20170712
lj5i002BILwXtSoxXK2ZMoKTmHDbn85bQED5lDnnGI0=,1,0,,4,20161018,20161021
s9kfWz6wunxmvIGwdsg/42YMkvzAkXCCgEZsZYHRLRk=,1,0,,4,20160814,20161113
waZhPGWpbMgW9RrCZq6ANRULhiKvRJqRxQB/FzgXaGU=,1,0,,4,20170204,20170207
JiKsuR4YmDIWiiNKaYSsEa1CNxtRuETgrSCc0gojyf4=,1,0,,7,20170116,20170802
cTJzPbH3v8DzAhfa/gHdsmEw62LPyHcjJbmiVt4kkTM=,1,0,,7,20160626,20170930
SXoI2cPZIFNecwiZGdWd63KiVa/R3Ip5RBmWfzbfUKU=,1,0,,7,20141129,20170918
M+lsIwGTll72dIVMwyx7nXK1xlJlCJ07J/+m6vh0F+0=,18,16,female,3,20150809,20161009
zGn/mdGC2fiCaGLDucBygC3Y74E0w8sRh0mlqq4E8p0=,4,28,female,9,20140708,20170921
5doJVgaoXJAlN8OdUw+ilwwFatObq5oUcQAKdSjCefk=,1,0,,4,20161122,20161129
QNrGhEu8ciMzc92cu1H4NhHJGpsax+QAqTmG0/059MQ=,1,0,,7,20140202,20170912
fqisY7ZsIGJsn9sZWUi179xwp5Cb7iRGRWZTSJcO1LI=,22,26,male,9,20071020,20171030
IM3G2FCjQL7a1m0JVAhU5HWt6TomU7KF1ULVd6EzUp8=,13,29,male,9,20060322,20171004
7pqGg0I3ygFdczlVp1TTJSdcpHIxKiIJWNi20USSbqM=,1,0,,4,20170119,20170122
3gtjVz+6J6C2K6f1qn3bZ0u3pUijqK+FttoHSZ5FuI8=,13,35,female,9,20130103,20171004
xXkCxMI1SAMpnkB8bsI5/Q9L+Qetes0qyavHA2+9HZU=,1,0,,9,20160610,20170918
dfg+cCYt5VyMaBMQXt/p02eY6fxUCfZiTwudWkJ+Zp0=,1,0,,4,20161201,20170613
eahOOFoCtnOQ3sA98LDe9KSqM2TiA1FEe1k7z5m6H4c=,22,0,,9,20140531,20170117
YM4WCepqrJtSLz5HIKjK32DECnLyUAWGwaCASBqv+Ds=,13,18,female,9,20130220,20170829
M5OuO2UNC4CuIM0by3Oe2vZM6LGXWzCluAHl4jpQssk=,5,39,male,9,20110624,20180613
5orrq1xxPHXwxhcIVA9dvriYwZpAO7gYkql5yeuJGLY=,5,21,female,9,20100218,20161231
u2O2RsHqKyeej70qB5QrDTjvZBSUd+C4H65ZVXGh3E4=,15,32,female,9,20070927,20171002
H54yhciGEPT4YEfeF80FJscg0nvDifqIIDPLhyY2Lvs=,1,0,,7,20160828,20170927
ExqD95nIFlW0kyzX4YkNsU0hTNIxngR/7B0yicGNm2w=,5,30,male,4,20161108,20170918
JYPiPqvP7PcPBacFlYR4IqqkFiIzIYE2jJBU97ODAz4=,1,0,,4,20170213,20170216
y0/Oleb9NiYABw4ZF66doslZ4fKVppmFtXWxrN4Rti4=,1,0,,9,20160808,20161024
uG0RPTWBrmmim+B5EwAux600IDUcStaxWMxhiok2WSg=,1,0,,4,20170201,20170201
vRBOASJXGpGvxRLgPEK1Nh99IHapnnxTRCffrJZ7aTE=,1,0,,4,20170209,20170212
NlLRVa1vZ27QEjB1vs8ks8km8N2+XDUw6fU1vOqOIJk=,22,24,female,9,20070207,20171017
ch6jB2La+4jThB1g96y1GBTFyzJr0oCnkVAc2VlthRY=,1,19,male,3,20141212,20170916
W1QtQsxirBmqP8fW0CXGy5E+FYNDycBRkRWAbNK45ns=,5,31,male,9,20111014,20170709
H6Usebb9R+p+fd9Z9KPjfjQgxN5jhVV1rRIvckRDOgQ=,15,29,female,9,20080724,20171002
FdEBontLTvQPJJRLpjmKn55lKsfV8Us0Qy/euGzAwJI=,9,0,,9,20120927,20170919
HsWXconQyiXyztv9w2LDk+JiYUaEyOG6g1ySP44MGEE=,1,0,,7,20110220,20170918
CiA0mzWl3/VSNW9ebpZEvKEdva6Fu3p5oidhkUhgZjY=,4,44,female,9,20041114,20171004
HxEOm6eAYxUQcK2kIs+TaZ8LSntRH4eA45yqjhdQrV4=,1,0,,4,20170101,20170104
FKxXRWBGw80sEKD8MC+8EGdGpvaPcV1Rlmg+Brm21eQ=,1,0,,9,20170109,20180827
ZLIprufDBTXvXiwbMJG1aSAAanfpfvw9y8v1i4uaRJo=,1,0,,4,20170205,20170208
Brc5PR54HkZ0elNTDpa/Y6dvRswUqwMUDTlIT9IdARM=,1,0,,4,20161030,20170617
QDuFbRZKX6Qi6FljI8aMH+yuWNNhNrjALHg5sI5F3Gk=,1,0,,4,20161121,20161128
d5R44AMZoKEqBuas5ccJc+5o/vgGbHcRSlYKx1dIiCs=,1,0,,4,20170121,20170124
hzINe/T1sy0XQur+uf+JjLNkc7Xxk6o26KKCmKhbwBA=,1,0,,4,20170114,20170117
mDsQNq0CT/Z/tdaMdc+uKHdTHgVvEOyjS4aoywZZowM=,1,0,,4,20161006,20161009
QEpdTL6/MQVYku8SH+hPS35ElVz2D0KAryW3K7xSVJc=,1,0,,4,20161216,20161219
nM0SrEyIsehGsLMz1wTqs84pN0Ubl6csCBdT1kZoJGA=,1,0,,4,20160901,20160904
ThtKJzECYwsZgzA9HlITxXsd4hF4sPhPCYCLLeLowpU=,1,0,,4,20161214,20170614
YtVCG9KUKcydsLGnb9QQ3SqMzh/dDvhLR219tmHwKYY=,1,0,,7,20161204,20171003
ldptcTOBhoQSqJtW1AhmdixJT3qNAW7xWQF1TcSX/lY=,1,0,,4,20170204,20170207
EdeItrnkxLtUdL4eysBVKHrtHGzWGwermIY7E14Gs90=,1,0,,4,20161111,20170429
FpqPROcMu2fhS41H+ZV9R9SraWvBGZXU6/mUoPcoczY=,1,0,,4,20170103,20170106
lUARyCh6eFqnt27nLRsRwNsvhAqKFHYaeXvNBvIDePw=,1,0,,7,20141031,20170917
D9muFFYGN8SrT4goYS1bTeHXUSPa5OXPlGC0pzQJXrs=,4,21,,9,20140629,20171103
VzLFUaOuWRI9HYIs4EBU4EucxTRvNwNa5NXcujBHONA=,9,0,,4,20161112,20170818
la8sTdnrFG3nmOtFov/i/gMhCSVSCdiE8DGvnyDxIS0=,14,41,female,9,20110525,20170927
sDtIV8PpFhpcSINKScoxsp10Yunr05+0Jh5AkHgqehk=,13,32,female,9,20110521,20170610
1tsy2YWKwxpYdkdZf4/OOlTFf4Bx5afrSMUv628k6m0=,1,0,,7,20130904,20170930
iDlmx1uGqMWTMvssa6NONq9aVDsW6Jq4m1acCFuaJxM=,13,26,male,3,20140113,20170617
/8CJsdIFvc5Q+HicWvyRpG0npgOrVKLjlw/emvuWiiI=,1,0,,4,20170128,20170131
v+GRgt2IPjRatVidDrplRUbE6z2/QL6RJdKH59jKm/o=,1,0,,9,20161221,20161225
N06cNoG8gNZm87Gg0GRI/kRz3bjhxc7TosrO1ENeAAA=,1,0,,4,20161116,20161123
5RVh6gI0rvuA4qD2XsGcVoKJE2B+FQDgggomcLUJqr0=,1,13,female,3,20170115,20170118
Qm1lyYWzw9PD/IbhWr/9Yw4g2h6Rk9oLrXVoPAUpIoQ=,6,26,female,7,20160809,20170909
1kztiEM7W5gOC8v7V482R9m4oFmRx1UkMMzafMqI768=,1,0,,7,20160622,20170922
j4BlvWyDfFOeY60GmnPQpF4UpsFwR6Nk7QRrXKpLBMA=,1,0,,4,20160408,20160411
MCVh14ABbvJ4h4O/2g9scbzL7a6SRQOKX4UjQOXAAbw=,1,0,,7,20160325,20170930
TkTwMZqQ3BZBE/rwj5q0wVruqubXvEfMGV4Rv0zSzrs=,5,31,female,9,20110702,20171003
YQqDvLRve2ogZ1A7UXjWhJDWR17AcdKBPQ3b7wZaPbA=,1,19,male,7,20161230,20170930
hYwEj+48oLhQvcu6NhjqcHUh8+qhvwzs3OW96C9Sjgg=,1,0,,4,20161231,20170815
jBJqmH/6UtkFwUTetHFIm9S01cqg+Fp3Z3biPC964t4=,1,0,,4,20160811,20161107
4Fm62BQ2AC8snJtRBvk81ilOg0A/c9qJHyDZJeh5T7g=,1,0,,4,20170207,20170210
0E2rdPkL6zqEPhba4YMytrXZKgWSLPyMgfNX28aYuv8=,1,0,,4,20161216,20161219
fDGKxxbD6qximlX23UV/eGNy+laemVGA+U3mUZcnQgk=,8,19,male,9,20161113,20170923
954V985iqIo3htBMAed/q4gOgOR9TgQXDksE72sfjD0=,1,0,,7,20101115,20170916
0lpbwmi/vqOg/yno37ln+nWKNmUlhXrbaqLYtrnpKu4=,1,0,,4,20170114,20170613
Jk4KdkIqti7laitzmtyQjrvoDkPf3+HVU2Ffq4PFJME=,1,0,,4,20161128,20170616
wn+wTQY2Z7usqQvaiR/PcxUO1yGLDOE1C9usOs7wf3I=,1,18,male,4,20160808,20160811
dYVMQoOnOjyFjDj1+UX+OTiQISQF8ITtXlColTh0zHY=,1,0,,4,20161206,20161209
lGrvVZFahI2Xi4tBAMzb2QRUtj8ezWspQ15kzPAWXcM=,1,0,,4,20170203,20170206
hOQDQvZ/2INWAQNMaWsBVYNds0bwDmZk0gTx7C5G7qY=,1,0,,7,20170107,20171006
ttGJfSUBRdcmlSi6tgxlX7DpuRUwP04FhCyklSl5rrk=,1,0,,7,20161008,20170908
9yPulbLBCBHElpLkhhFYSRTslO9wjhxxnR8oS1uCz1o=,1,17,,4,20161210,20171201
XvdOnYRMtgP9FqhFGig884kSWsO5xVPWFo0mnPUi25Q=,1,0,,7,20151216,20170916
rJyURDq6RA412JyPJPiWNW+tNWH2UaILW5UG/6WanSw=,1,0,,7,20160105,20171005
byi2G8f15CjQ8Y+u99yr8GrPbowaWBJUw3kbS8/K09E=,1,0,,7,20151228,20170930
Sd6WBzCw0kI237Q2O+GSIwUq4kzhHvXJ5bcv6p/EBYc=,1,0,,7,20160204,20171003
U4dki+BFKrOWq8aR5gMoNKqHe4VCT9OK8y0GK0nvwys=,4,0,,9,20150908,20170908
OmMF31K2CMmu4j5lLcBvuGiZy3Pfr+IrebceviBhJyM=,17,25,male,3,20130628,20170916
vQGNGnD5Vuu53xaB2d4b9QSgPB6piq5oLCUhZKpHf2I=,15,19,male,4,20151204,20170828
f652tl2m4gFsKMPzoOB86QIqaD/cRF4TLGdfbjRrUE8=,22,37,male,9,20090603,20180304
ct6mRFTY295x41eg3opfud5HFzaKHWhYGN3AZ/zGurg=,22,30,female,9,20070512,20170914
fuOes0bDQeci0txOynJ+l3WtFLdN1iPbryAEuZw4qs4=,9,23,female,9,20090407,20170909
QXLO2Ou3vM11688sjERg9blF9ZhzOQxtOxRczIrR/DM=,1,0,,4,20170115,20170118
BGo4Oilb0i8FCeZOLUPIFGkW3RWDwNuMoixfq+Mmekk=,5,46,male,3,20130625,20170930
JKyq2H0g34KuTxQnYrT6oZeoeeGx+TIrPL+kbTtjtgs=,1,0,,7,20110207,20170413
9Qs2iOOiruOe/5SrxwP1fK6pYeXnLM02NkgaRP9N5/Q=,15,41,male,9,20120807,20170615
3emlrJ160u/z47YWECsyXRYDmoe4ZxXz5gELnwcda4E=,1,0,,7,20160124,20170924
YmEY+928KwFlWThfBdVPAOHT/MtTcqSY8Yzii3LMbw4=,1,0,,7,20160106,20171005
76Z1lfM+8Wqkphoi57H/fBdxzeJKiDtjwlZ3jjJhTlI=,13,28,female,9,20060704,20170926
7ZCTeMbYodKBZivbdZMmSmHLjVhDKONN5qY30GbBThI=,1,0,,7,20160325,20170924
FYUkcUh2LUiquWYYhbUs+ZPMQA7ZRybGGCKfLqeAEZ4=,13,20,female,9,20160324,20170908
apTQNG1FZX1LfH8k2QjpWZzMj35G+3SPygXb3SK7Mao=,22,18,male,4,20151119,20160724
g9NIRpaZhszgLwzS008USGiZ6A3xB+ubH+iHtbTeJzU=,1,0,,7,20151210,20170909
1chvfTMj5ULwVZy90tVnFPDkvWoSTPJaA3MTUmRCjgI=,22,17,male,3,20160302,20170218
BjsEMO/LfaEzy/1Ug1I9V7iZDBzeERnQSq+fiCzR6pE=,13,46,female,4,20161003,20170831
WqCrY7KiuUWhxuKr/Ba3yy0gzJzopTjVoJBL6hjO7r0=,1,0,,4,20170105,20170708
JFM3VFT5TcxI+6quLrOgWI4brnVDYFRj9FM6cHU4n4Q=,1,0,,4,20161218,20161221
ScyO4sP9Q0OMdAbtWnH5nSs38lCzDp6oD5VAD56Eryo=,1,41,female,3,20170110,20170113
2v0eHw2rFLDk1Fm2H1aUaF2G24HN7+rs3v9JmY15G/w=,1,0,,4,20160403,20170612
We4/H+Xz6/18lcpUyysutuP4lF8RIo8aZadmwmeM8sE=,1,0,,4,20151204,20171208
dPLO6X5dFx8f5oYJUFYXUtBRdPfzsIOWXENoUe+W8qQ=,5,33,female,9,20040716,20171015
b8RzNdB4siB+fJ+KJoVbwvuCZBDblLa/losx10vQFVQ=,1,0,,4,20151117,20170610
/V+A4oiLnDCPUck7NZoVeBZtHcPixVUMn46aWRGKWBY=,1,0,,4,20161205,20161208
S2Z8xQ6jORZ1IxRXDe+22g2GwZiiE2vKGeQaY4FAclo=,1,0,,4,20161024,20170609
wIeuCRmznzwE6bVrKuo2QRfkztVfQVEYMNaugLCPTS4=,22,26,male,3,20140201,20171223
hTqpnppjTv+fiKoZJNRJ5L9j+0Rw1Dy3FH56EtwFBec=,1,0,,4,20170121,20170124
tne2M9u4m6Af2BW95f+fT3w4t0A2mKJuggKnV+VdHwE=,5,36,female,9,20080907,20170905
nZJTbNNT3hV4Aqu/4ATOpJBNjRD8Lqzc0suG1sEKq+g=,1,0,,7,20111204,20170930
bbreMohQEEVr9cdJZ4k06eJ5e1Aq64Kq4FVksv+J+1Q=,16,23,male,3,20130814,20170930
r5Kpp2GyHxDyXtpgaNuaSdcGw22ZQ3wYoGRDUmKgqxI=,1,0,,4,20160619,20160619
csxlbD0KH8jXh9Q7G6uShscZykhVuehyv2UkxiyMPtQ=,1,0,,4,20170208,20170211
twwCLbFKVWpmkRPfH2yeQ+VLqAbSTTrHyAWNofgA5PA=,1,0,,4,20161214,20170910
xFzvgdnhGs1JESEUE3lmJLkXI7TIPwTTmLeqFatZf/8=,16,39,male,3,20140425,20170930
2+T8pswRgDmvZ6B4esKi3lWZyT4xqeVKmv19J0/y51w=,13,31,male,9,20071130,20171022
0tdDKln+T3b5GHTGjAzwrzKpMSnlnuCVlSrHqJ4McLo=,1,0,,4,20170124,20170127
LbXZyDKUmO/4GV4rAoobrpf3i5KqgEQOg/ONEe3QVws=,1,0,,7,20130130,20170921
RsTmYUqzY05YdFkZwvMzsvBGo3bRs+k9iER02Z9UZQg=,13,19,male,9,20120527,20170919
S9PIbP4cfS/+hNVK2xCQGGj/xdrJyd1boG0onqsBABs=,1,0,,4,20160903,20170920
T4WRi4nG7RBxBayygHd+85Q8XyDOuGyd9vINvnmnezM=,4,21,female,4,20160831,20171007
XM8YvKU0zBxgcLc7cYqCWjQwUYwB0qkaVcW9fO9GPSY=,1,0,,4,20170228,20170303
IwRi1VcljFpVwq4bhBkeh8DpgWBhMGKJoZWpqECEKsI=,1,0,,13,20161112,20170911
+cTkRG+RYF1zXr3hSnusJnQ+RHpNw52Xo2reWtYRTZ8=,1,0,,4,20160918,20160921
kdZ2b/7NjG7uM6TaoU2KRTuStlgWQROd1cMt/Gz7HOU=,13,35,female,7,20130208,20170919
