song_id,name,isrc
Dhh6ORWMc9P0PvC9BpPZDuJTfSjhQno9mPIMQkBN+Jc=,Flying High Again,USSM11002857
aimg2gyUOwibcW1yOFNkb/bXaVsXlOnNgryzU9O+2DI=,เกลียดเธอไม่ลง (เพลงประกอบละคร บริษัทบำบัดแค้น),THG010823665
nsThaSsVcQnLPQLWTT5KDVbipSiFdncyRWlVvcxi80s=,專登,MH0005000214
3QOUFACTw5+y7VJp+BP/aZDRz/LJMbbK90Tt/rz7yHc=,Extinction Event,DEBE71300357
UfOULE7am1DlzVMH7u6PH/jedcyNXkv9c//O4qYYwfc=,Llévame Contigo,USSD11100313
EYAY9u2e4irQH5HSKYI493T5QEJY8gup6SsWwelTWbY=,Lonely,USHR11536510
O93kFlxvrTsvcfRFxsTj8bSPnMXqUwvWGA+B0vrFQyY=,The Ballad,DEG931100053
Pc2ovPLUiMFy1yUA0633IPYdix1DkGpTyNwxJRAYGMM=,Miljonārs,LVC201100004
2JqQGBHjNye3ByltkLyEOQdVhS2OLZxl5jS+Dlv6ixI=,我是多麼認真對你,TWA219505702
s43TPqDyNbyZ73WhtO6JrZFcYj0WmrhB2ZOHbPmKQ+Q=,I Wear My Heart On My Sleeve,GBLFP1637579
rjjsYSV7aAF9RAiZQVTB728+8nl31jr/6xuX3vcM4hE=,Excuses,FR9W11617555
RSLxxYWaDJylAYT67r2CSej7hgpvnW3nsFTNaUP6VKk=,Blue Riff,USBN20000213
hmornMMwAI5gQsrViea1v7z8tgmcMHc9iR4ts5xeaMM=,Somebody Loves Me,DELM41407269
IFKh0L3D0SJ+yNrpoqV/uclp5EP/924mBNwcsos4MKM=,Gift of the Magi (Live),GBMJG1609351
wsTxlf917e6aF9XWlabf7RlqqUIiddw6feBHZTYjjxM=,Scuttle Buttin',USSM18400397
LaV+O9pRlZ7iwbdINqIy8+wX9a7A0vp6w29Io74abX0=,Cloud No. 81,DEE861600196
MrKYaIHWcJvqmDZzYgh8mh6fmXM+6Ih47xKbQXbPDrQ=,夢幻鋼琴師,
vTNYEo/O/yT6ACzfKV78BAL89lbpnUFyhigiNkK9SU0=,她一定很愛你,HKA610300009
pj4/33GClz/wBx4phLgCsoM28UvcTjm2UiF0UhLNuGA=,Go! Go! (TRAX),KRA300802712
C9bQwdYKqJUrT+TRSxC41SPwBBTrSscFrduunVqJdFw=,No Importa La Distancia,MXUM71502410
4a8pU6ksTlVj3lk1XmanZ04/abU+ixie2uU0MBJSQkQ=,Analogue,GBV7Z1100018
ZLrbFjv7eSxBVaY0BYYD6PKIah14oJsuIeh1WI4ORuo=,Hate| Don't Hate 있기없기,QMFME1335122
gMDPeAcpJ8yvoZppiViuresjAltdMRHyag0jlt9Kr4E=,Shadows and Regrets,USCA20704000
soz+kqr3C9AUc2q1CSC701Lz/5bPRjaIkUPSkPlBrs4=,I Was Made For Dancin’,USA561038250
2tj9yffYz/3xp/yWs9Jqoj07NDG66eqMwgRP8juS6+0=,L'heure,JPKS09900825
FT19NjsEhi+GMwBdq7ec44yJRLgmkPpzheikzfFn9Fo=,How Can I Tell Her [Early Mix],USAT20802277
Ll023p+BuUpZdMkOv8BiWVR80AhT6kuYpuQi+GQ8ji0=,Orion,JPN300801561
IXoQnfebK5mHJWOirJRRzedDa6v0b1jEgX6awpB6R4E=,Energy Drink,DEH741605882
Flns+kaK6Xeco6BNcYWdTtbj5qEe6lmYnjdlagYs41g=,You're a God,USRC10000348
Z4UtF2Jn5bciU16GzbzFv6PcYD308jvHWtNxEbwxTSM=,Lightyears,USHM81678718
4sM/QPSlKIC4Qvvpy0biUi3o63BOv39xLAi9gZ37g6c=,Jingle Bells Circle Time,QM4TW1634729
T5nq9yhEnECKM+LHo2+gepbyU0aGJ4mzy7nk2ATDM54=,Look In My Eyes,TWB671605001
eLUZ0Hl+3AdmpKIms+yTnFI3m35YQhy4cb0pj4sxeEY=,Do You Hear It,PHBO10700851
mYqMCamzr29r8g3DwMrD+tHyPnEB7GJdxlSLxqLMzx4=,One by One,GBPS81528671
heN/NMMwF+XNA47hmd4ENw8OT8NTAdZEcnlJmrTOAyU=,找到他,
+fMcdkUzFTB6FKZ5zhTvQ8C6iVQcwLL/t55aPPBa0/M=,将军令,FR2X41617771
3Iz1b01YsF880Nkm4G+L6MLCN5ePPbjrzQ3O0hQ6Wng=,聚散倆依依,TWA270302003
J8LV5zPYca+/KOcVAGHhfRasvdQxemKq0twfWmKC6GE=,最後一小時,TWA459962809
NK4gcw47LiruKJM4F/YGT2zAQDCt0s4KgEBMMzEpr5g=,Physical,
gPsRHBXS/nqNG/JcmQ9KDAHrkvAUvyh5IGd85bqdwXI=,傷傷傷,
GdlFkyAsB7To6DQ/LivHlrVlj34g8AiuTI9uQ56FAUg=,New Drug,USTN10700366
5g8ce+ud4kpYLrRvzwWtGh0jRoSgf7uqYjSt3o5Cd1c=,Racking Up,USUM71216475
c4Ez2zPRZh5gkuJuK6iKhbmu7PZuNM9feJfQ7MfkipM=,Blood Money,GBDVX1400039
RykxuqX6O6U74F26OeW75R9PotyaiYzavPGk82q7S0A=,O Come All Ye Faithful,DEUM71202441
u5W+afMf8/mbBhu3CsiDU2y4+kY6FZR6n2PM9Abb+o4=,時光之船 (Timeship),TWP011721306
1Sp03HpFwXqevPDLqRarWWXqKX408NYPqSE/N5/ulZA=,This Is What You Came For,QMVRR1600753
LYfK+AyG5gweVQKHeJn0AcCBajpefatGAqE3JNAH3Jc=,ブロウ・ミー（ワン・ラスト・キス）(Non-Stop R&B Ver.),JPM401350438
B6rJquUDJ1cT86bkpsyfxcE86yaOvHmcG+z/da/79ow=,Softly and Tenderly,CAM460602767
6YiW9a8GPdQJwPJFkRv+1ouqmhDCh/KdsLr0r3Lkm8A=,夜の平和,ITO101554422
+6LmEFlKEpRV2mP6sYnhG/b6c1W/E0ylxOCeWMKXXlg=,Padre Pio tra cielo e terra (da O.S.T. : Padre Pio tra cielo e terra),ITB400100001
+rEiQ6m5L1RFRKLi7HKOdhwvKP7ijwWOJ0PEZ1Rca24=,Turn Up the Music,USRC11200099
B1Erjp2uDh2iogKGKUxSDkcPKRkxTJ0jGOxOceq6UIY=,Ex's and Oh's - Tribute to Elle King,FRX871570219
vPq2iZM9RZ79vlRsR2nepJsz1Iqi8oLpJZf5Bxq24cg=,Another Way to Die,USJAY0800153
ELazmzUWtdwdELmmi19KnOGb+Cq41Toe9Tvy9vhC5iE=,ランララ,JPJ901404770
PgYGzpy2+G04moBFFf4A9o+bcaevXeRq4EqnSJ17wnQ=,macelemay 潛水高手,TWW771300104
j4ZSicjj3if8ytA6NXL5HvqkLlCOT8r92kADdaunNKU=,Sentado A Beira Do Caminho,BREMI9800651
jJzqcfYH8KV6AhEhyQ6yw5JjeEnCBeFiXTbl++DFBZU=,Lucifer (SHINee WORLD 2 Ver.),KRA301300445
ytqHDIk+0bRPB+xcl0inxGMP2wz/I8fjfl9l56nCrqc=,No One Needs To Know,USPR19402731
MKXcIhw48FAXpHauF6wn/CsH36P41V80Vut2EzZOUYw=,Fill a Heart,TCACS1646559
F8GmZUjxpgOmcDvKJXipy3pExUQzpFILC08OcnMFlyo=,Senegal,USUM70505202
yONRxUrgIjmn5Fany3yuPED9l+2/AJsYSxjUjmaNSwo=,Fireisland (Aly & Fila Uplifting Mix),NLE711247102
cnBqbn78jh9vbdYvgiUcA5mC7c4+JPbkDled3alJ2pU=,The Nail that Sticks Out,
Q/uxly/BF5rAyF0BGTHBf8S8TbnQR/DST8XFj18GxeU=,Electric Curator (feat. Hatsune Miku),TCJPC1538816
626nm3KDjS16yW5CekAKv/5eAd8L/rZXh+vk9GCawJA=,1|2|3|4,USCHR1316834
lzAMoG5aSy94NpArHhbjGE6YOEQL83IsgBOIJR7+xds=,Evolution,USMTD0342714
x2iesrMI7CH5GC4eCBSvUneYCHeJz8Rvm2DRp9jm32c=,No Way,GB5KW1600036
Pm/i6sinQYqkAWxJfNS650FiKFGAfhogAZbsFQDc6Yw=,Cielito Lindo,QMFMG1443196
ewpfmzrWG5t39zaCDx7VSzB8jF01+ONitKB8wZeRCW4=,天空,TWA219506001
U4k3QD0J+dk1LjIXEv6rkk8mWE2wQRoUN8OVFyMmHeY=,Nice Day for a Sulk,GBCAX0002508
/6S5CqljtdYV3JOBiw8y2LHb/1TZgEGljgKP7w5rn0A=,Y.M.C.A.,USA560950325
HdBFJR5nXko2Zo3oaM9BKKlIBDXkfLwonrfuPeYyLFc=,愛の点滅,JPPO01504267
t5guc/+afTBrA6YtIdk9o2fpwlBc4fChcy4pt5NlsrI=,Rim Shak,IEBLA1100002
5uqPMq1ipf1oUs0AXLt2vIRAQSJCtQXboV1mkE4YvAY=,Life Is A Dream,USCL10610016
xQtjRr7qN0rX9hzutJ+ztt5APgcxKz9uLRAGv9D4DvY=,Favorite Song,USFF11200086
ay+pwWtu5GJ0/pMtH1vIEeiFiso1Frxddlv/MlyT8kc=,Relaxing Music,ITO101457663
7VFaOjvMmCpMapkZcoIxcI+Tx6NzF5LzsCIbwWuT/KE=,Roses,GBQND1100009
Rzt+q3W8FPupcDANEyihjpIvvNYbX0TkwzRAJ5uNPI8=,What Ya Gonna Do,USUM71026565
bTI21RCzdaxxlLpKL+e9fzy1veoT8bKD5zpjFUlnSz8=,Nothing Hurts Now,GBAHS0300613
Il81LfcsSfHMunCjLnpKJqdIlsuIUbGvfqIRsxoDLQw=,Autumn Music 1,GBDCA0600702
M9eKfr+pQiXxM8+p/AcHRtbPvWznAKqqaSAgm2AxQBA=,F**k Boy,GMC841500003
XUWns1mZNAk9ZufVoEUOKviyu5H8HSIADra64ntTp1g=,Fat Cash,GBQ2F1561616
N7FIwcdzCRRUwNG40me6wjLMUPDV5259293Z2m1wG3I=,You & Me,JPB601234901
47yXg5lc4aRABq2a3eCtgZUem0vbd4F/I9k3BHa6ILA=,Story,JPKS01002161
YU9KwXTEvX/F0IAty/H2Kh4xqSL2lwckIOUXFBdewmc=,Petite fleur,CA0980910603
EDZvvfodYJZUkU2aAkTDoFe66SixEELeIlJMX5cgpVE=,street g♥thic,JPPC01500100
oAiT9eV+jAzsHsjeMc1zXJByxIT9FGQ+YbpFRheLcdw=,I'm So Lonesome I Could Cry,USMTD1506534
tGkWVMWXer1YzXYt2beVA6fdTAqmWn3zDxeWQqDZ7uk=,FLY HIGH (Instrumental),JPPC01200196
k0P8bNtK/GjSd78+TwnBHPMD3HxP99YpsYRyoX49HEU=,只要你的愛,TWCG71690120
xibhYBFMQSNnNfxjLcgLwBLvyuFFCN/KQrfP5ozCObs=,Electronics a,
zjm7ggulU2jAJl6HuNDPp3Kd/doV26BBH9c5oMA/hO4=,What Are You Doing New Year’s Eve / Auld Lang Syne (Live),US3DF1631109
4+GrNpehUxUI7ZUIWuGH2Wsy4zo0xQoPK8D4En4M9X4=,午夜之河,JPQ700200046
he0+FcJ5Ya17POXj+eati2MEocgavXRWUYKVqVDTs4M=,Installation chez Korben,FR9W11615834
8/GGOjzKy+z3Xb0xU3zMJuX1kSuhz84tfCnfNGQgVKY=,What Do I Get?,GBAYE9600425
kPA2C/gDmauQKe91/50XyATSgYq/wl9JjYM2PKCkEio=,그럴 때마다 (For Bout) [In the Style of Toy],KRB361210651
/8OcTp7JpxIkkUFdx9B+92N+7o3LCHCJFUO+yqEaP9g=,Ocean Floor,USWR60500300
o/ZSnxYTbyPCc4dqbbOtIuTWbTtzFo5pEDFJQQHJwIc=,La Paloma,GBAKW0300414
WittXsI5sLM0jQYpufvYivuBQVRXGlvU9y9z62rAzmo=,Today Home,
ueVfecdJ1k4BA+YWe9RASW28DtNOiL2MOP2pyfrRKbg=,不同班同學,HKD251619304
Mbh5nMfBDtIsAaQQHCZpDebOF2vrn9K8r7Mfj5lyvUA=,Workin' Man's Blues (feat. Cee Lo Green),US2Q81100411
K31tU+s3ffZpMA13xtIDWg/u8RgI7FmOoWymqnbF4zU=,Hava Nagila,TCABL1225592
DVFzZ9G8didxOz1XgXr+8xu3sNhA3iNhOG5gunxrzwM=,ONCE IN FOREVER,JPK001300006
TXipV7GIt0Ifjn+6kYd0CgqJOOZwy7FY3vI/MUZiDzE=,Wild About You  (Can't Hold Out Much Longer),USWB10101505
DAoGYYPXSqvl3h7R1D5xLwbDE812AHmUwm/GPMrIWq8=,Wanhal Quartet in C| Op.7 no.6: II Andante,GBFYK1503002
W2CNL3poKTW/XXpNdea4eiXiv/bxUeZQbVoFpyVmAZ8=,Coffee Talk,PLL431667697
XU07CCX0BVA48D3IJP/NS8Wnjn9c2+biPZdoWylVK6E=,꿈속을 헤매다 (inst),KRA381500203
Ulc8tD/fefzbDowvX7BwuLLo12W7AwEZje0fXuOTvqM=,White Christmas,GBULZ1101188
X6MjNuZxiM/YoyBAiq65Fru0XKzLx6LCk4R/b6opwX8=,Baby Dreams,PLL431499239
1VO1VTW97l1+onXTLo/kf1pT+ObJTKn0OAWOVhb5Zk8=,Rest Of Our Life,USWB11303255
dyLFvnnOgzjCMwDWeJuowBi5Ccijkc/xIK/spry2SCc=,朝雲暮雨,
HQqu++vEv4eEYt8/9DgKDCPHfWUGTp2EOzgZrUhsEU0=,Times Up,SEVVF0904608
hz2PVwlgDI+Vr5k2Y/nJgHz7NEoqluaggZb4KyJQvDc=,Hurt Less  (The Qemists feat Jenna G),GBCFB1000412
nTpe8iRXOJZpiHOZ52b+gl9rnuEfvzFY4kgP41URa4o=,昇哥的話,TWA450115965
aOsrGDyVGfHJcpCvURQSmvq3+EOrLLyOXBy8dYBkYPA=,水の詩,ITO101630697
9+Udwa0e/4FJpzPbRuU8Y1IqVoE8LV45EIzDIEfOybU=,Out Of Time,GBEWA1400901
fcZAOtL9T66xUxf4HPP2SRmEdvAh7wsSbUt50EprmMs=,Light Ahead,JPB601049301
6Z6bdmo3iF85P2o93EQaZaBWyxLSSjwtPmH7PEd/7pI=,21248931,JPU901502411
rZwuSeiZkGst41Yd28+CMq1SlGRfr5rQ6ujhAxO/pzs=,Roar,USWD11365226
IcKURfgj3AgqP4QHAC2opxanhVnPrYxYyR0UbTTjhgE=,Norway ,
4IqGJKanoojQJQhB1UVYwT8erMC5zhVyFI1V/ghrA5I=,Tymps (The Sick in the Head Song),USSM10504583
4zupBN4FStnzkUc3Bhc71fBDOP+KnrIeMOms6TbL0sI=,Heaven,KRA850800014
L4x19Lrei5IfbC9Wb+nYekwCRvyeW4bnUOhJhjiEOkU=,愛在輕度颱風,TWB510223414
xQBfqIJH+K2izKuNCYpkXkI7kYeK+hzSazWggOi13WI=,Rum Tum Tugger (Karaoke Version),USCHR1370310
9p1FDrMJClaL06Y3pli0I0NMKcvH0ycvkSws/VGvCa8=,Bizarre Love Triangle,QM6P41505101
pTO5B8KAmOGJ+6RR2HjG2yWKaZCX+SeBka6iJlKGmeg=,Before The Story,NLF711604641
n5m2EchDKtqWrxG8V2nNBD8ojNYS+lECYnG0/VH8c90=,誰愛誰,
WEtCWPX5R1AYTLF42O45yue25swjgkF08VEecZO1IE0=,亡国のネメシス,JPWP01571332
t7GNkXqDpAcrCYb+ZUt/hbJp+0VBzZrHIQ6dAVq2c1Y=,Mozart: Piano Sonata No. 8 in A Minor| K. 310/300d: II. Andante cantabile con espressione,GBAYC8200179
r2Ov9MTxq0dZxQ/Nlu/PSdybUud6G/JKkbReH8ptpIg=,PEACE,JPC201000056
tUURNE7sApZZ7iFN/4k8h69nBASQAWL9FYtc54BB82E=,I Thought She Knew,USJI10000053
Pnc5sHweLc5BRZSQp1gZnRcETLlmIkNjC7PZ4vmVVnw=,Sweet Emotion,
yDg5bGNDlXc1XVlbmNacjl8ngtP3h2i8ZtxiIqkRcT4=,Ca' Purange (Jungle Soul),DELM41405612
x13tSUgfBUW/d5NHYyzKdtZPSl7t+br55MiNTGNs7pQ=,Heaven,GBAKW9700481
2QVn7gijKgI2nBP3J9S0tYhIs+Hm9LJg5hCepqmNCVw=,The End,US2G40500695
YqGnvyRNsPCpJxEHnSRTEuLkhhff7XgWa1/cBSNngmg=,Medley: 嘆息/歌衫淚影/千枝針刺在心,HKE051300234
QJ9Y8+WH296Im7SPAOc6/SSvEdSd67UAQKry7isRcgI=,She's Everything You Want,USSM10103360
Cp8BuMs44gPhhKO9OcQLcLPsXvZLgn76u6d5G0gyDeQ=,Sugar,USBWK1600024
jAfBRGhELrmyWyvix66K91PHxLpaO+3Qm+KctkG6Tas=,Rachmaninoff: Piano Concerto No. 3 in D minor| Op. 30 – I Allegro ma non tanto (excerpt)(千秋指揮，孫蕊鋼琴演出的拉赫曼尼諾夫第三號鋼琴協奏曲，在東京音樂廳中博得滿堂彩),GBF076311091
r/JOAdH4Jl+ExW93XYEhou0PT7qFNSxvxgj1xlA30Yw=,Litty (feat. Looch),USHM91644800
UsiY5vxnsaPu/MFX128n4kag33tU9LBEX8CYZ9BFlaI=,Never Be The Same,USA5W0803619
0z5iIrpfkdmrytMQLDMbcbKgdBWyD7MCrTTdVM5RCZU=,Jesus Put This Song Into Our Hearts,
u9c8/lfvAihf1I7SSVr7qjFltB8XM4z3HbXP3lFkCuU=,L'Amour existe encore,CAC221000033
3p9w8F5sr+mkI7yyLhY01cQHeQZ7rQhO4xrep2nKycI=,ふたりの旅路,JPTK07500090
1q/8yJ3qOQjUbGrqdQ4vjmGSgqXp+A7HS1BOgUOx+kM=,Coming Home,TWB659800201
A3oSpAfgOZn5WX0qvONYcVOXX312uMeltCbOP+aw7OM=,Give Me Your Names,USMC19341939
RvEfaEQic3/pCWS8sXD0Xo3vb6cZXSC+v4o9txa10cM=,Contemplation| Op.30| No.1 - Mendelssohn,USHM80616908
9eCKNfucm7YUhohk8WyZfqrivbrIT3R2/8SPSnrrc/Q=,Farewell to the Night,DED399814094
3EAo03ELFZ47s/TXJ41b6wm0XlLF3nq7n/YgUY1MqyU=,From The Inside,USWB10701234
uc6fFJSrMOXNfRkX++IYUWz4v41KLaUH9LNw4vWIN4E=,Action,KRA381200959
bQqVA5iduOYJ2rDHXbWZK6qW2z34FPZr8JSbcdDFYm0=,Insanity,FRUM71600395
3sR911Ij+mxNimli1GLebCg2AEga/trveeFW6uqQdWs=,Inside (feat. Danyka Nadeau),CA6D21500255
nRw0veGXSiwSZJBV8FUo9ozaG9TEJJS8vp0JvVjNtSI=,See You Again,QMFMF1524517
SPYOZywTIx+C6GpS6XtX9+L3fJMti22y2sTB7PVt0pE=,Beyond Tomorrow,TCACL1506054
90Pnhrvahtp1FNC8hsluPy8tpvWMmnXop/Gv7jp+rSo=,Sibelius: Violin Concerto in D minor| Op.47 - 1. Allegro moderato,DEN960700961
1JZe0+MqPTtn+fW3V4VzurkNGsCT4SrmYZPVFpJctZw=,抱抱,HKD250216002
lR+cI6TY3o7dQrZOYKbR5sIaEoGEcqK6u2krGpvqyYc=,Spiral Heart,JPTO00800712
6Csgd0UHzZiYkOrr7hGkaXA6tX18LA125OJqmIN1lTk=,Altitudes,QM7281519394
PjfiOxZ2Kh/8cIAmP4c/vfV6wDXZH1nh8ZNKYq3yx7s=,Reborn,TCACM1638690
1rIhhe5t4JIs3+cc0M6Jfy191hdG7Rkt99nC1wi2/Rk=,Wither [Piano Version],NLA320989266
4hAZe2iAoX303/X08ppfLf484lTqaBTtRtl2245WNsk=,I Won't Mention It Again,USDEI6406043
R/uARrV9LsXATFTbsKg+g2T46Gh4G0sJb8YtrjWb/Xs=,Don't Stop Your Love (Jeon Minhyuk with Isu),KRA250800304
W9yxdVyCiRJQD/oWa0N6BkN3hHnCi4bN0Q/ydUuyOY4=,Mozart: Violin Sonata No. 26 in B-Flat Major| K. 378: I. Allegro moderato,DEA809222301
GcWoALNJl0I/EKeW+mI8Iml7DbfhCOqC1eFNM3erYiA=,Wild Is the Wind,GBURZ1103786
l2wcw716xmtCO3WCJ6b/enpzwLxWnUmUAglmXKdIVIc=,Pour Some Sugar On Me (From Coyote Ugly),QMVRR1202691
1SOyfbxsSzZGDEPkGafhC7hUlPcAVW4EDAWVwlYNUmI=,Reste Encore,FRZ030502940
C7Ut7svaL2uyP5IwV3m6uIHH9DTL5rg5d0fd92OUPOU=,黑色維納斯,CNZ221601044
lgDeBsv84mmo5As4zs2Nh2z8nTyUsEKDEEh8XeghSvI=,背叛,
5dzpFnLmXXuF4Lswad9hwTDflUUW8zeT4o+bz3Ik7Wo=,Change of Pace,US4R31233306
ovJ3yiXjGeSfm0W+6e7F8AN+Zw1RxaU/Y8WSFJ8OcyY=,A Tense Situation,JPE301203670
bSXgKN3cn53WIyxp/ZbHxXcibhAyLMwPBq4y821sPHE=,Cañonazos,FR2X41518991
N6SkE7Lqm4Dbs6tKXN1yizosFjwu94zmAX0pee9TjiI=,Los Ninos Del Demonio,FR32P1006020
iZ1cUnNhxUWyg1lTiIfm2KvggZAUFUYBZqfBOdCmkus=,Jump| Jive and Wail,UK7771414222
lJ3Whp0IrCMfuXvRHJbkhqwACXakzw92Go4LJpBcXOU=,LONELY (Lonely),HKA619900507
jxQO2YnkenXHEGTipWJ1tUr4P27WzTygyEVFo1UI3/g=,This Cow Is Covered With Flour,USWD11469267
XObs0SLlsqLxKiLyT5dxOadVGZjYqBgOVkrPM8rviKM=,Drapeau blanc,CAD431506208
J9ypXejhkT+BNaIG42CFDYEFzopIa9++v3jCRPONsVA=,真愛冒險,TWY011300010
eQt+C7TK/4dNP4Q3jfRboIJ9VZgfsmjeKiDuQXs3cIM=,Francaix: Sonatine: II. Sarabande - Cadenza,GBAYC1600418
F57cvdqJ3FhHyBWI10PSV3Z+qvjtg6oJ4SpRDFZ2Ny8=,Ohka,JPZ921106974
HT7MQLRNisDmFvyzBmfs/LyZoWsv2ISjSDOj1r6DxtU=,Can't Take My Eyes Off of You,ITQ030000085
B6xwGaFHdph/a9zj1s/P2l0oOSjHQ79ezyhLotP4BK4=,親密關係 (電影“行運一條龍”主題曲),HKI499718602
hHJV39ACn3Yg5vWBDWOb4My3530VddeOUYsma6e75u8=,Love Ballad,USWB19900128
EEc1VjoNysH1jNH6zDbc4iQYZP8G2QlMWrSREUpJoJo=,On Green Dolphin Street,ITCF41603757
cKCvcovzJnpmSukbF3wjfw8uxnYgoGxnp+tYxZ8ivd8=,Eyes Wide Open,USEE11100496
BjeBF09OjXcucuJg/N0pDw+CvDX0m0zQZWxZUevQ4aw=,Bach Arioso,TCABD1237236
Odj0Q7ryrBwZ93ZSKE3vPzAksofBqJaFilERamoaAO4=,Eastern Blues,JPB601400679
NFeTdYHlvu19z4b0bF5DBgnPKSbRiu6KGeANm5fJBoc=,EZ Target,QMMB41600022
+TmjuMx30J7MBMTabUtYoGqOkh5FCHubFXASLCR6a4U=,The Journal,USQX91603003
UjDpeGdrao1r/o5kfYQ6w9s/dnEx2F2FV4Io+6Y5UYs=,美好的一天,
9AjFym8HYy+5MuQJRuPqgsYdXgLorTFOF0VwBYV/eIw=,The End Of Heartache (live 7/25/05),NLA320581509
1g6pSaLvaY7g1AiFOwnwF0EJUNOMqG2bkcVhEjZGHeE=,When She Was Mine,GBUM71202107
bJ5r5U9JX8P/sLItAQBfwovq1OlwLI9H4ScX/OfIQKk=,AKMusique-Future Tail,
yfESIs5uFMJR3g0kgcNe8Z0FuSvcHOKpn+ZPK99NuPI=,夢,
dw0PMKrX9LRmWZEGUc4kdn1P0/H+jSr96NjJm7+y/oY=,無通 訣記,TWA539221803
SkmJiTwA9LfS5Wn5A0kWEhcgTdlxtkNuvfLvPPJCLYc=,Walk In The Night,USBN29700369
QWtjnuo31v8x83Rql2salD8sMPAASq9XBtrSyrk1Uzc=,猜心,TWA459234603
E0h2al7ekHqsNId7HXat0ZCFlh1kbCIZlkJa2UZyOcY=,Number One,USCA20300959
6jE1ERfwFuOJWZKuhHMf67a2LVYXDmCpaKVP0CEfwWE=,Around The World,US25T9923190
EjeSJuPoa1uMXSsYrXZEeZaehlRAmRknk6tY/nRxKQo=,灰蝴蝶,HKC339900012
wpfdFQboqk1EYFFPpeK7t3THCed8th9CWYty+Zb/u8I=,Identity Festival Mix| Pt. 1 (Live),USA561281943
nsAqyNmqJxN9gs2OKX7KjtgDwrMdkyr6m9m7fL00EAE=,Just Squeeze Me,DEA311608229
+n0PLfc+AL5ixnl41ySAcxJxrD5J/6e6c4dawc7LPlo=,痛症(ドラマ:H.I.T ヒット) (Tsuusyou Hit),JPN821000719
uKigxf6fV7Icy4c7RC27DTzPuOyIpjO/LVWSdHtz/2U=,Loca bohemia,DEN721104064
8mFidTaBG9+1KhPSJpE0WNoZ9KImaB2RUfKSBx0fxAo=,Human Behaviour,GBBTF9300001
ZBCFUss02gQyFQovbwIx/S03vy2CnAAFoSYjph7fMXQ=,Freedom,TCABU1495935
YqNjt6rTJZHOgitCIusiBVO/Dpwmu87oSHAgqsPrB8k=,Balloons,DEBE71300014
oYiaxH9mizuxAvYo3jgID9GCXnKCcRmXTx5WILXqJIA=,One In A Lifetime,USJAY0900262
Hmrm9YzKimXV+dLIH78GERht51QsF8/p00SSe+8/DH0=,Old No. 7,USUYG1056223
pYFYa3sz2POY4SxX4Z2ri7NKB9mLM/8s5Y9p7omGh+Y=,Prayer For You Interlude,USLF20800043
CgK+R91Yo1BxT4rJueo9//A33LORu60vjmE0G1Cko+E=,シンクロする(noon/moonアルバム),JPB601504358
kXld9gzKpBcnfn2CO6qA5zVf3p+X5VVhaTcxjetebkE=,Things were becoming different for me...,USC4R0818960
mEa2qWVUvuqu+4D67jgv0TdluOLnnPQ9pYkwrzYQPKI=,穏やかな夢,PLL431484840
1xZQkfx3n7I0unBVbfk4xuI6rOQkSwPYDYe2qcOYvlQ=,No Sales de Mi Mente,USSD11500347
F9z8uPMcxDIGXLLTbwE+Q0JQlUE3Ga3h9YSCFM3iapk=,Gatsby's Death And Portico,USAHF1300218
T4k5PLLKeibHyEYR1+VpThwxAykC8nqJF8kDb1hLA6o=,Portland,CAJH40800011
BdVNdz0PINQfKwmvg9bPkeu8T2icxQZZbhe4ZIpSsJ4=,入戲太深 (Too Deep into the Play),TWU711601364
iD1EryUNlZHGtDoWLSHZ1/MtotIbvFMzWF/lcXV9dtg=,Love For You,GBARL0700028
5Aw6XvCgiatUJ5OaZA/yQfpfOlApFrYAtS+W9gerK7E=,Valicha,ES71G1630002
6GklS382qoK0ou7v41kdP5UoYVDuhpjKO4RRC/B5zT8=,Breaking The Law,GBBBN8000007
rJxAyweoZ0CWKoV+Ee0RtYrG0FWvmmXdtv2b6WQ2Kr0=,Run To Me,GBAKW7201024
aASXSephhCBRd/Q+i1pRZsNue0wXHCERxlN3Y/F8jBQ=,Watch,USNLR1000231
CEvC+vxgTj0SGGule11cwajvS80zp+PuAlzUgycWJm8=,Rondo:Allegro assai(Klavierkonzert Nr.20 d-Moll KV 466 Piano Conc. No. 20 in D minor),
pFkpKSQbqORgWoenUQBEEY7v9XiMuUa+sk2glsKc2TI=,Kaya Jones - Boyfriend (Dance Remix),USQY51256784
PJ4pszJSyITpgETZifjQ2j49UMerMuSfcx56kERJnr8=,Follow You (feat. Danyka Nadeau),CA6D21000344
X98+2OTun5NOhLzfZYJ36iFLdg9twX5bZ+xAbtVxYRA=,Il Re Di Spagna (Francisco Della Torre)| Basse Danse - Danza Alta,GBAYC8300822
Sa2NO8HcwLVFKpqrrv41X5AX3HqnvTafOJupFpulZfE=,Tea For Two,
Y6wNKEopBtzo7memc0ZOTZXPpHLpDQewxiO0P+MOMN0=,Flying to Rio,QM6P41412881
m2NRJkKPnx04g67hnZiwTgwTcVAexA4bnO7/1y47X8g=,不然你要我怎麼樣,
3Y/9MwbvlKpdM7sihIjRtXMVkJivVf78fXkmm5ChEx8=,Yesterday Once More,JPTO08953380
qAnGWwZ72Szg+EJ682OtJWiifkETNx2u2WwUCsKmuog=,Relaxed Lizard,GBCEL1600365
