order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
78907,720,prior,3,2,12,6.0
541735,720,prior,4,1,08,6.0
3168962,720,prior,5,1,09,7.0
2535227,720,prior,6,1,10,14.0
1245862,720,prior,7,1,09,7.0
1685713,720,prior,8,0,20,13.0
2405966,720,prior,9,3,13,17.0
2670433,720,prior,10,2,23,13.0
1253990,720,prior,11,1,08,6.0
702531,720,prior,12,1,07,7.0
2043070,720,prior,13,1,10,21.0
1197953,720,prior,14,3,14,2.0
1845740,720,prior,15,6,18,10.0
2024459,720,prior,16,1,10,9.0
2845169,720,prior,17,4,00,24.0
3212523,720,prior,18,0,23,30.0
1495975,720,prior,19,0,16,14.0
501970,720,prior,20,0,22,21.0
2438324,720,prior,21,0,15,21.0
2569347,720,prior,22,0,19,30.0
143259,720,prior,23,3,10,30.0
391588,720,test,24,1,13,19.0
849745,721,prior,1,0,17,
1362581,721,prior,2,5,16,12.0
3200134,721,prior,3,6,13,29.0
1052656,721,prior,4,6,15,7.0
3227907,721,prior,5,0,13,8.0
2841034,721,prior,6,3,15,17.0
1796632,721,prior,7,0,18,4.0
1121628,721,prior,8,1,13,8.0
1626201,721,prior,9,0,12,6.0
3370442,721,prior,10,5,13,12.0
1273264,721,prior,11,5,14,7.0
3261049,721,prior,12,6,14,8.0
3280491,721,prior,13,0,11,8.0
3232477,721,prior,14,1,11,8.0
420379,721,prior,15,5,13,11.0
333799,721,prior,16,0,13,9.0
3064717,721,prior,17,0,07,7.0
1284580,721,prior,18,2,15,9.0
1055153,721,test,19,0,12,19.0
3347948,722,prior,1,2,16,
2911099,722,prior,2,0,16,5.0
249328,722,prior,3,0,14,7.0
1777088,722,prior,4,3,17,10.0
627075,722,prior,5,3,17,7.0
158734,722,prior,6,1,16,12.0
1384180,722,prior,7,2,17,30.0
2196997,722,prior,8,1,16,30.0
2059831,722,train,9,6,16,30.0
3240091,723,prior,1,6,12,
2405609,723,prior,2,5,23,30.0
985077,723,prior,3,0,13,16.0
2302117,723,prior,4,0,11,7.0
1090249,723,prior,5,6,11,30.0
902188,723,prior,6,0,13,8.0
1882594,723,prior,7,6,08,13.0
2329126,723,prior,8,6,13,14.0
1903453,723,prior,9,3,09,25.0
669056,723,prior,10,5,06,23.0
2866735,723,prior,11,5,11,30.0
1838929,723,prior,12,5,20,14.0
126879,723,prior,13,4,11,30.0
1368829,723,train,14,2,16,12.0
202740,724,prior,1,0,18,
2298803,724,prior,2,0,17,30.0
1381567,724,prior,3,0,17,7.0
3096583,724,train,4,2,16,30.0
591303,725,prior,1,6,12,
605802,725,prior,2,6,11,7.0
1407837,725,prior,3,6,09,7.0
2209567,725,prior,4,3,17,18.0
1258083,725,prior,5,3,17,14.0
605573,725,prior,6,4,19,15.0
2956193,725,prior,7,2,11,12.0
154115,725,prior,8,5,15,24.0
609249,725,prior,9,6,14,1.0
251996,725,train,10,5,11,20.0
740496,726,prior,1,3,22,
1768988,726,prior,2,0,15,11.0
2687412,726,prior,3,2,18,16.0
1292279,726,prior,4,3,11,30.0
1430804,726,prior,5,0,13,30.0
432465,726,prior,6,0,14,14.0
3020936,726,prior,7,5,11,26.0
3264066,726,train,8,5,16,7.0
1273384,727,prior,1,2,10,
1802734,727,prior,2,1,09,13.0
2374248,727,prior,3,5,09,18.0
1331788,727,prior,4,3,09,12.0
1707454,727,prior,5,2,11,13.0
1235132,727,prior,6,0,18,12.0
2426216,727,prior,7,3,12,17.0
1711508,727,prior,8,3,12,14.0
2760001,727,prior,9,2,09,13.0
1484331,727,prior,10,5,08,30.0
703460,727,prior,11,1,17,10.0
463720,727,prior,12,1,11,14.0
1470170,727,prior,13,4,19,17.0
2796434,727,prior,14,1,10,25.0
1532856,727,prior,15,4,09,17.0
709424,727,prior,16,2,09,12.0
135744,727,prior,17,5,08,17.0
220605,727,prior,18,1,11,30.0
841816,727,prior,19,1,09,21.0
1546757,727,prior,20,4,21,10.0
2271772,727,prior,21,1,08,25.0
1504712,727,train,22,3,17,9.0
1242159,728,prior,1,5,21,
2928002,728,prior,2,1,07,30.0
2490157,728,prior,3,4,11,17.0
1666928,728,prior,4,1,07,4.0
601385,728,prior,5,2,07,8.0
462214,728,prior,6,6,21,4.0
1651494,728,prior,7,3,16,25.0
3059598,728,prior,8,2,09,30.0
1906241,728,prior,9,1,07,30.0
377559,728,prior,10,2,07,30.0
1714476,728,prior,11,1,08,30.0
1122899,728,prior,12,5,18,25.0
2594047,728,prior,13,6,14,8.0
888512,728,prior,14,3,15,25.0
2979560,728,prior,15,3,17,0.0
1506247,728,prior,16,6,13,10.0
1415779,728,prior,17,0,13,1.0
474721,728,prior,18,6,15,20.0
2793933,728,train,19,1,09,16.0
1084027,729,prior,1,1,09,
1248295,729,prior,2,4,10,3.0
1798471,729,prior,3,3,09,6.0
909421,729,prior,4,3,12,0.0
366052,729,prior,5,1,08,5.0
1496399,729,prior,6,4,10,3.0
451731,729,prior,7,1,09,4.0
2647854,729,prior,8,3,13,2.0
2851248,729,prior,9,1,09,5.0
2625154,729,prior,10,4,11,3.0
1930310,729,prior,11,2,11,5.0
612200,729,prior,12,1,16,6.0
301862,729,prior,13,5,08,4.0
3041346,729,prior,14,1,14,3.0
2345535,729,prior,15,1,11,7.0
685634,729,prior,16,1,08,7.0
611479,729,prior,17,2,14,8.0
2165996,729,prior,18,1,14,6.0
778447,729,prior,19,1,14,7.0
1137144,729,prior,20,1,10,7.0
2693027,729,prior,21,1,12,7.0
929031,729,prior,22,1,15,7.0
1063308,729,prior,23,1,12,7.0
768600,729,prior,24,2,09,1.0
1667300,729,prior,25,1,14,6.0
45101,729,prior,26,5,09,4.0
668820,729,prior,27,2,10,11.0
3277752,729,prior,28,1,10,6.0
1539705,729,prior,29,2,11,8.0
918398,729,prior,30,1,07,6.0
1918485,729,prior,31,4,17,3.0
254738,729,prior,32,1,14,4.0
2848201,729,prior,33,2,17,1.0
3108731,729,prior,34,2,14,7.0
100729,729,prior,35,2,10,7.0
1254724,729,prior,36,2,10,7.0
1899564,729,prior,37,1,10,6.0
2801517,729,prior,38,2,13,8.0
273097,729,prior,39,2,09,7.0
1367794,729,prior,40,1,10,6.0
1644377,729,prior,41,2,14,8.0
2334508,729,prior,42,2,09,7.0
697978,729,prior,43,2,10,7.0
2678968,729,prior,44,1,08,20.0
1048774,729,prior,45,5,09,4.0
2759070,729,prior,46,5,10,7.0
2282652,729,prior,47,1,14,10.0
847853,729,prior,48,1,15,7.0
430476,729,prior,49,2,08,8.0
3323316,729,prior,50,5,13,3.0
359429,729,prior,51,2,11,11.0
1722450,729,prior,52,1,16,6.0
1511539,729,prior,53,1,10,7.0
1836026,729,prior,54,5,15,4.0
2481354,729,prior,55,1,11,10.0
2677967,729,prior,56,5,10,4.0
2930749,729,prior,57,2,08,11.0
3133860,729,prior,58,1,13,6.0
303902,729,prior,59,1,17,7.0
1738759,729,train,60,1,10,7.0
1996408,730,prior,1,4,08,
1440480,730,prior,2,2,20,30.0
3103607,730,prior,3,3,17,30.0
2712634,730,prior,4,3,11,14.0
161685,730,prior,5,4,11,1.0
1286217,730,prior,6,1,13,30.0
1732834,730,prior,7,3,14,30.0
1835318,730,prior,8,5,08,30.0
2335877,730,prior,9,4,11,20.0
1640845,730,prior,10,5,10,1.0
1236927,730,prior,11,5,10,0.0
1176544,730,test,12,4,12,20.0
1753193,731,prior,1,0,13,
1121479,731,prior,2,3,15,10.0
382569,731,prior,3,3,12,7.0
921781,731,prior,4,6,19,30.0
3114050,731,prior,5,0,12,8.0
248718,731,prior,6,1,10,22.0
3191377,731,prior,7,0,09,6.0
744043,731,prior,8,0,12,30.0
1395915,731,prior,9,2,16,9.0
1550154,731,train,10,0,09,12.0
800228,732,prior,1,6,11,
1853594,732,prior,2,1,15,2.0
56113,732,prior,3,4,11,3.0
3269162,732,prior,4,5,12,1.0
1280499,732,prior,5,0,10,9.0
165961,732,prior,6,2,16,9.0
432394,732,prior,7,0,16,19.0
2347706,732,prior,8,4,13,18.0
487389,732,prior,9,4,17,28.0
759464,732,prior,10,3,23,13.0
2530780,732,prior,11,3,22,7.0
2387375,732,prior,12,3,14,14.0
2159790,732,prior,13,4,14,8.0
858382,732,prior,14,2,09,5.0
3263533,732,prior,15,1,10,6.0
2264489,732,prior,16,6,19,5.0
2343370,732,prior,17,0,18,1.0
2015110,732,prior,18,3,20,3.0
1428004,732,prior,19,0,10,4.0
2416649,732,prior,20,4,11,11.0
3136358,732,prior,21,6,10,2.0
598040,732,prior,22,1,13,16.0
1736974,732,prior,23,5,18,18.0
1371283,732,prior,24,3,19,19.0
2766377,732,prior,25,0,11,4.0
734544,732,prior,26,5,17,19.0
2905217,732,prior,27,0,19,16.0
1403606,732,prior,28,3,10,3.0
2342670,732,prior,29,2,20,6.0
1900631,732,prior,30,1,12,13.0
3124948,732,prior,31,6,13,5.0
2483874,732,prior,32,2,16,3.0
1374524,732,prior,33,0,11,5.0
47095,732,prior,34,5,12,19.0
502709,732,prior,35,6,12,8.0
280353,732,prior,36,0,15,8.0
1844379,732,prior,37,3,19,10.0
767173,732,prior,38,3,11,7.0
2366789,732,prior,39,6,19,3.0
1727166,732,prior,40,4,15,5.0
2691792,732,prior,41,3,19,6.0
1170109,732,test,42,0,10,4.0
1587559,733,prior,1,1,11,
3092400,733,prior,2,1,12,14.0
702063,733,prior,3,1,08,14.0
1674686,733,prior,4,0,12,20.0
1387253,733,train,5,1,16,30.0
1454025,734,prior,1,5,10,
2441924,734,prior,2,2,15,4.0
1907550,734,prior,3,0,10,12.0
1116475,734,prior,4,2,09,9.0
3028402,734,prior,5,0,12,19.0
2631952,734,prior,6,3,18,30.0
1316636,734,prior,7,2,18,13.0
2471966,734,test,8,4,16,16.0
952757,735,prior,1,6,10,
449487,735,prior,2,6,15,7.0
2999941,735,prior,3,1,14,9.0
355384,735,prior,4,0,13,20.0
729397,735,prior,5,3,14,3.0
2266392,735,prior,6,2,12,6.0
3344473,735,prior,7,1,06,13.0
653593,735,prior,8,4,13,3.0
1754889,735,prior,9,2,12,5.0
1378817,735,train,10,6,14,4.0
1284361,736,prior,1,2,11,
873072,736,prior,2,1,12,20.0
1190018,736,prior,3,2,12,22.0
1166135,736,train,4,3,17,30.0
1549389,737,prior,1,6,10,
1254829,737,prior,2,4,06,12.0
3148815,737,prior,3,3,18,6.0
2438613,737,prior,4,3,12,7.0
3418464,737,prior,5,6,11,10.0
1365032,737,prior,6,1,04,16.0
543548,737,prior,7,6,10,12.0
3192757,737,prior,8,0,12,1.0
2903888,737,prior,9,0,11,14.0
309282,737,prior,10,6,12,6.0
1581882,737,prior,11,6,12,7.0
2407538,737,prior,12,6,11,7.0
1361950,737,prior,13,6,10,7.0
1365128,737,prior,14,6,10,21.0
2932682,737,prior,15,0,04,30.0
275130,737,train,16,0,12,14.0
2936128,738,prior,1,0,12,
803490,738,prior,2,0,17,7.0
594020,738,prior,3,6,13,30.0
130390,738,prior,4,0,15,30.0
690333,738,prior,5,0,08,21.0
1520756,738,prior,6,0,17,30.0
3343891,738,prior,7,5,11,30.0
1994195,738,test,8,0,14,30.0
2789805,739,prior,1,0,12,
2195293,739,prior,2,0,14,30.0
2863516,739,prior,3,0,16,30.0
2513235,739,test,4,0,14,30.0
3328590,740,prior,1,1,06,
1599995,740,prior,2,5,19,18.0
86037,740,prior,3,2,17,4.0
2121169,740,prior,4,5,13,3.0
2542037,740,prior,5,0,18,2.0
2286484,740,test,6,0,10,14.0
2515228,741,prior,1,5,13,
222909,741,prior,2,5,15,7.0
471980,741,prior,3,0,21,9.0
2663542,741,prior,4,0,14,7.0
2968282,741,prior,5,5,16,5.0
872909,741,prior,6,1,16,10.0
270701,741,prior,7,0,15,6.0
922301,741,prior,8,1,15,8.0
2611287,741,prior,9,6,12,12.0
2353744,741,prior,10,6,12,7.0
36640,741,prior,11,6,15,7.0
3359589,741,prior,12,0,20,15.0
2049855,741,prior,13,0,13,7.0
3158793,741,prior,14,6,10,6.0
475206,741,prior,15,6,14,7.0
1623332,741,prior,16,0,18,8.0
1113102,741,prior,17,0,17,7.0
2495295,741,prior,18,5,19,5.0
1710137,741,prior,19,6,20,8.0
1878552,741,prior,20,6,16,7.0
3178023,741,prior,21,6,12,14.0
1413430,741,prior,22,5,20,6.0
90239,741,prior,23,6,11,8.0
238737,741,prior,24,0,19,8.0
592196,741,prior,25,5,22,5.0
1594569,741,prior,26,1,12,10.0
910404,741,prior,27,0,20,6.0
2950165,741,prior,28,5,16,5.0
477472,741,prior,29,0,14,9.0
1436723,741,train,30,1,21,8.0
2049687,742,prior,1,1,11,
591853,742,prior,2,4,13,10.0
236086,742,prior,3,0,14,17.0
1164090,742,prior,4,6,18,6.0
452814,742,prior,5,0,09,30.0
2400790,742,prior,6,3,12,3.0
2521107,742,prior,7,0,12,18.0
1053340,742,prior,8,4,17,30.0
2775859,742,prior,9,3,12,30.0
1715035,742,prior,10,5,12,23.0
1383838,742,prior,11,2,11,30.0
1064105,742,prior,12,1,17,30.0
3278312,742,prior,13,6,10,5.0
223389,742,train,14,2,19,3.0
2545159,743,prior,1,1,16,
2687203,743,prior,2,0,17,13.0
1094622,743,prior,3,0,14,30.0
1772634,743,prior,4,0,16,7.0
780255,743,prior,5,4,11,4.0
60905,743,train,6,2,17,26.0
2631270,744,prior,1,4,20,
1031939,744,prior,2,5,13,30.0
1018454,744,prior,3,2,07,30.0
3383918,744,prior,4,4,21,9.0
535590,744,prior,5,1,13,30.0
1624388,744,test,6,5,11,11.0
1372245,745,prior,1,6,16,
2474899,745,prior,2,3,16,30.0
2317899,745,prior,3,2,16,6.0
1995189,745,prior,4,5,13,10.0
1613866,745,prior,5,3,14,12.0
2545506,745,prior,6,6,17,3.0
2563322,745,prior,7,3,15,4.0
1213626,745,prior,8,4,17,1.0
2232687,745,prior,9,0,17,3.0
3020209,745,test,10,4,14,4.0
386061,746,prior,1,5,20,
66073,746,prior,2,0,15,2.0
3309221,746,prior,3,0,18,21.0
364475,746,prior,4,2,18,23.0
690369,746,prior,5,0,17,5.0
2049939,746,prior,6,3,19,10.0
3085698,746,prior,7,3,19,7.0
1707318,746,prior,8,3,20,30.0
1403740,746,train,9,2,19,30.0
1457118,747,prior,1,5,06,
1652028,747,prior,2,4,14,13.0
3230797,747,prior,3,3,11,30.0
1367874,747,prior,4,2,08,13.0
2312194,747,prior,5,3,08,29.0
685875,747,prior,6,2,08,30.0
491898,747,prior,7,5,10,3.0
3255859,747,test,8,2,10,30.0
972658,748,prior,1,0,17,
571661,748,prior,2,0,17,14.0
1743599,748,prior,3,6,10,13.0
553676,748,train,4,2,19,17.0
1120835,749,prior,1,1,13,
1335453,749,prior,2,0,13,13.0
3075647,749,prior,3,1,16,30.0
1869863,749,prior,4,6,13,30.0
629358,749,prior,5,5,08,13.0
2319852,749,prior,6,6,23,1.0
1050666,749,prior,7,6,15,7.0
536410,749,prior,8,3,16,4.0
1642560,749,prior,9,0,00,4.0
2726080,749,train,10,4,16,4.0
949421,750,prior,1,0,11,
3150989,750,prior,2,6,16,30.0
1928644,750,prior,3,1,15,30.0
3205651,750,train,4,0,17,6.0
1423220,751,prior,1,1,19,
170540,751,prior,2,1,07,28.0
1860155,751,prior,3,0,09,30.0
554476,751,prior,4,5,08,30.0
3347059,751,prior,5,3,14,30.0
2878794,751,prior,6,3,16,30.0
63770,751,train,7,2,06,30.0
2545748,752,prior,1,0,09,
2047219,752,prior,2,2,12,16.0
307385,752,prior,3,5,08,3.0
322524,752,prior,4,4,21,6.0
3224537,752,prior,5,0,19,24.0
2500818,752,prior,6,6,02,27.0
3411383,752,prior,7,6,18,7.0
1847467,752,prior,8,6,18,30.0
222234,752,prior,9,0,20,15.0
291463,752,prior,10,4,15,25.0
1155344,752,prior,11,3,14,6.0
2005070,752,test,12,3,15,30.0
2217370,753,prior,1,4,22,
2023110,753,prior,2,5,06,30.0
263656,753,prior,3,6,10,30.0
565931,753,train,4,6,13,30.0
3106135,754,prior,1,5,09,
1720159,754,prior,2,5,06,14.0
2876431,754,prior,3,3,10,26.0
1362147,754,prior,4,5,07,30.0
2284025,754,prior,5,6,15,29.0
464773,754,prior,6,5,10,30.0
2778345,754,prior,7,0,08,9.0
2638727,754,prior,8,6,11,6.0
2913336,754,prior,9,5,10,13.0
2165418,754,prior,10,2,08,11.0
2760019,754,prior,11,4,13,9.0
2158482,754,prior,12,0,09,30.0
2280393,754,prior,13,3,08,30.0
3197269,754,train,14,0,12,30.0
3151690,755,prior,1,1,09,
453238,755,prior,2,4,22,30.0
3127855,755,prior,3,3,13,30.0
1249951,755,prior,4,2,10,6.0
1747808,755,prior,5,2,08,7.0
2752705,755,prior,6,1,10,6.0
1501757,755,prior,7,1,13,14.0
2346057,755,prior,8,1,08,7.0
2560112,755,prior,9,1,08,7.0
1345117,755,prior,10,1,08,7.0
896719,755,prior,11,4,10,3.0
1213121,755,prior,12,1,08,4.0
2919312,755,train,13,5,14,4.0
477837,756,prior,1,0,14,
2774646,756,prior,2,6,19,6.0
3160575,756,prior,3,5,09,13.0
3045580,756,prior,4,5,13,7.0
2094908,756,prior,5,4,18,30.0
1910799,756,prior,6,1,10,4.0
1953104,756,prior,7,5,14,11.0
517273,756,prior,8,3,10,5.0
11249,756,prior,9,3,12,7.0
692856,756,prior,10,6,14,3.0
1989680,756,prior,11,0,13,1.0
2046987,756,prior,12,3,13,3.0
1978106,756,prior,13,4,20,1.0
1607329,756,prior,14,0,15,3.0
8171,756,prior,15,0,11,7.0
3363498,756,prior,16,0,13,30.0
1195943,756,prior,17,2,11,2.0
802274,756,prior,18,0,09,5.0
2246933,756,prior,19,0,11,7.0
2943256,756,prior,20,0,16,21.0
3005684,756,prior,21,5,10,12.0
64766,756,train,22,1,11,10.0
349532,757,prior,1,0,18,
3013788,757,prior,2,3,13,3.0
782506,757,prior,3,3,14,7.0
1486501,757,prior,4,6,14,17.0
2941999,757,prior,5,4,17,19.0
14287,757,train,6,0,16,30.0
916361,758,prior,1,5,19,
709951,758,prior,2,0,17,9.0
3101523,758,prior,3,0,12,7.0
271290,758,prior,4,0,22,21.0
1160108,758,prior,5,2,19,23.0
48248,758,prior,6,0,15,5.0
3013151,758,prior,7,6,18,13.0
1816059,758,prior,8,0,17,8.0
3338593,758,prior,9,4,17,4.0
1286381,758,prior,10,0,18,10.0
1299081,758,prior,11,1,12,22.0
2004247,758,prior,12,6,16,30.0
1053067,758,prior,13,0,14,8.0
396154,758,prior,14,3,09,24.0
2480130,758,prior,15,1,16,30.0
2130126,758,prior,16,0,16,20.0
2294771,758,prior,17,6,09,6.0
1650113,758,prior,18,0,14,1.0
2528196,758,prior,19,5,11,5.0
3312708,758,prior,20,6,14,15.0
1491414,758,prior,21,3,16,4.0
3393705,758,prior,22,0,17,4.0
1091340,758,prior,23,6,11,6.0
1749427,758,prior,24,0,19,8.0
3387492,758,prior,25,6,17,6.0
151443,758,prior,26,1,16,2.0
2652493,758,prior,27,6,12,5.0
571462,758,prior,28,1,17,2.0
2355276,758,prior,29,4,19,10.0
971070,758,prior,30,1,17,4.0
1194558,758,prior,31,4,19,3.0
924376,758,prior,32,1,17,4.0
2373768,758,prior,33,5,19,4.0
1237487,758,test,34,0,18,2.0
1234082,759,prior,1,1,09,
2182780,759,prior,2,1,16,28.0
1659461,759,prior,3,5,16,18.0
2877517,759,train,4,5,15,30.0
3371566,760,prior,1,2,11,
2904805,760,prior,2,5,09,17.0
1643971,760,prior,3,1,12,10.0
1526424,760,prior,4,3,09,9.0
1167274,760,train,5,4,10,8.0
2506944,761,prior,1,5,14,
549500,761,prior,2,6,19,15.0
981501,761,prior,3,5,17,30.0
983730,761,prior,4,0,13,9.0
3296794,761,prior,5,1,10,8.0
1908990,761,prior,6,4,13,10.0
2869624,761,prior,7,2,11,19.0
1002198,761,prior,8,0,10,30.0
440384,761,train,9,6,09,30.0
2387732,762,prior,1,2,12,
3316379,762,prior,2,0,16,5.0
2353001,762,prior,3,2,16,2.0
1253837,762,prior,4,1,10,6.0
1559750,762,prior,5,1,10,7.0
2389748,762,prior,6,5,17,30.0
3203671,762,prior,7,3,10,12.0
847170,762,prior,8,5,21,2.0
860833,762,prior,9,1,19,3.0
1891069,762,prior,10,0,12,6.0
905298,762,prior,11,1,10,8.0
1670646,762,prior,12,4,15,24.0
1189023,762,prior,13,2,20,5.0
241583,762,prior,14,5,16,3.0
3166990,762,prior,15,4,18,6.0
124932,762,prior,16,0,15,3.0
3208553,762,prior,17,4,18,4.0
2289845,762,prior,18,2,18,5.0
1802590,762,prior,19,1,20,13.0
2006860,762,prior,20,4,16,3.0
1404863,762,prior,21,2,18,5.0
154541,762,prior,22,4,19,2.0
50539,762,prior,23,2,18,5.0
836782,762,prior,24,5,12,3.0
1843619,762,prior,25,0,11,9.0
2339146,762,prior,26,4,09,11.0
3252070,762,prior,27,1,15,4.0
156591,762,prior,28,3,17,9.0
265835,762,prior,29,4,11,8.0
40919,762,prior,30,2,13,12.0
504738,762,prior,31,1,16,6.0
2190817,762,prior,32,6,14,5.0
3303001,762,prior,33,6,15,7.0
686427,762,prior,34,4,20,5.0
2181116,762,prior,35,2,18,5.0
2963308,762,prior,36,1,14,13.0
140868,762,prior,37,2,17,8.0
1164042,762,prior,38,5,13,3.0
1560789,762,prior,39,3,08,19.0
3139875,762,prior,40,5,12,9.0
1934211,762,prior,41,4,13,6.0
1842004,762,prior,42,3,13,6.0
2252818,762,prior,43,0,16,18.0
341637,762,prior,44,1,14,1.0
308415,762,prior,45,1,14,7.0
2083981,762,prior,46,1,19,7.0
2688906,762,test,47,0,16,6.0
668415,763,prior,1,2,15,
1971608,763,prior,2,2,08,30.0
1195125,763,prior,3,1,15,27.0
2170508,763,test,4,1,17,7.0
652770,764,prior,1,3,13,
705212,764,prior,2,2,10,13.0
1813452,764,prior,3,4,17,9.0
2563471,764,test,4,2,10,5.0
472199,765,prior,1,2,21,
1424394,765,prior,2,1,21,20.0
889292,765,prior,3,6,21,30.0
2809253,765,prior,4,3,20,30.0
2392861,765,prior,5,1,12,19.0
2914876,765,train,6,2,17,8.0
1751962,766,prior,1,3,06,
2652360,766,prior,2,3,21,0.0
274481,766,prior,3,4,05,1.0
342676,766,prior,4,4,05,0.0
2523538,766,prior,5,4,05,0.0
582999,766,prior,6,5,11,1.0
2326676,766,prior,7,5,12,0.0
186141,766,prior,8,2,13,30.0
1117716,766,prior,9,1,16,6.0
2291848,766,prior,10,0,01,13.0
2551390,766,prior,11,6,15,6.0
2090125,766,prior,12,2,22,10.0
472018,766,prior,13,4,06,2.0
703339,766,prior,14,2,09,5.0
295538,766,prior,15,4,15,2.0
1750505,766,test,16,1,20,4.0
1526029,767,prior,1,4,20,
2713436,767,prior,2,3,17,6.0
963554,767,prior,3,4,20,1.0
2349120,767,prior,4,2,17,12.0
889270,767,prior,5,3,11,1.0
3350901,767,prior,6,6,19,3.0
3416503,767,prior,7,0,19,1.0
2769196,767,prior,8,3,19,10.0
3144555,767,prior,9,0,19,4.0
2348739,767,prior,10,6,19,6.0
3168784,767,prior,11,1,18,2.0
800620,767,prior,12,6,18,5.0
2280953,767,prior,13,1,18,23.0
1311425,767,prior,14,1,19,0.0
1229860,767,prior,15,5,19,25.0
232970,767,prior,16,6,16,1.0
1425922,767,prior,17,2,18,3.0
894817,767,prior,18,5,17,3.0
2902704,767,prior,19,1,15,3.0
1035522,767,prior,20,2,14,1.0
2538063,767,prior,21,1,16,13.0
441051,767,prior,22,1,13,7.0
2793455,767,prior,23,5,17,4.0
2072982,767,prior,24,2,20,18.0
1635269,767,prior,25,3,17,1.0
59891,767,prior,26,1,17,12.0
3262368,767,prior,27,0,17,20.0
2651841,767,prior,28,2,10,2.0
2663827,767,prior,29,1,16,13.0
1080720,767,prior,30,1,16,7.0
3021294,767,prior,31,2,19,22.0
1556053,767,train,32,4,16,9.0
1784955,768,prior,1,2,15,
1929951,768,prior,2,1,11,6.0
1496838,768,prior,3,5,18,4.0
433902,768,prior,4,1,10,10.0
505201,768,prior,5,1,08,7.0
233461,768,prior,6,1,08,7.0
2026077,768,prior,7,1,09,7.0
363636,768,prior,8,1,09,7.0
339972,768,prior,9,1,09,7.0
3080644,768,prior,10,0,09,6.0
1984435,768,prior,11,1,11,8.0
2588014,768,prior,12,1,10,7.0
3241431,768,prior,13,1,09,7.0
1015954,768,prior,14,0,09,6.0
1997308,768,prior,15,0,17,7.0
891437,768,prior,16,3,15,10.0
838388,768,prior,17,1,11,5.0
1624415,768,prior,18,6,16,5.0
3265491,768,prior,19,2,16,3.0
1999898,768,prior,20,6,14,4.0
583886,768,prior,21,0,11,15.0
1345224,768,prior,22,1,00,8.0
1835964,768,prior,23,0,11,6.0
2778991,768,prior,24,6,20,6.0
3115497,768,prior,25,2,17,10.0
1845890,768,prior,26,0,15,5.0
955488,768,prior,27,2,17,9.0
319723,768,prior,28,4,19,2.0
2647114,768,prior,29,1,14,11.0
1423065,768,prior,30,1,17,7.0
3200154,768,prior,31,0,16,6.0
3177658,768,prior,32,0,15,7.0
91139,768,prior,33,1,18,8.0
2667408,768,train,34,0,14,13.0
583269,769,prior,1,4,14,
680782,769,prior,2,3,16,27.0
2068651,769,prior,3,0,18,30.0
1866878,769,prior,4,3,18,30.0
1968972,769,prior,5,0,13,4.0
3401244,769,prior,6,5,08,19.0
3335090,769,prior,7,2,14,4.0
2515630,769,prior,8,0,11,5.0
953595,769,prior,9,2,12,16.0
1793296,769,prior,10,3,22,30.0
2947139,769,prior,11,3,18,28.0
1476217,769,prior,12,0,13,4.0
2112754,769,train,13,1,16,15.0
2588232,770,prior,1,3,10,
763301,770,prior,2,5,13,30.0
28272,770,prior,3,4,17,30.0
3353185,770,prior,4,1,20,25.0
2871469,770,train,5,1,16,7.0
852090,771,prior,1,4,16,
1564503,771,prior,2,6,08,9.0
1115091,771,prior,3,1,12,30.0
2318244,771,test,4,3,17,30.0
661070,772,prior,1,3,10,
1121486,772,prior,2,4,18,8.0
3135033,772,prior,3,6,16,2.0
1372253,772,prior,4,3,14,4.0
1400943,772,prior,5,2,10,6.0
2913699,772,prior,6,5,09,3.0
3221318,772,prior,7,3,19,5.0
1901974,772,prior,8,0,09,4.0
150444,772,prior,9,4,18,4.0
2040299,772,prior,10,4,12,7.0
242483,772,test,11,0,10,3.0
2982582,773,prior,1,4,14,
508388,773,prior,2,4,16,7.0
1654544,773,prior,3,0,16,24.0
54145,773,prior,4,6,12,6.0
1742969,773,prior,5,6,09,30.0
2054455,773,prior,6,5,20,6.0
3027776,773,prior,7,5,09,30.0
1193701,773,prior,8,6,12,30.0
14836,773,prior,9,2,18,30.0
2278226,773,test,10,0,03,5.0
363221,774,prior,1,0,10,
493240,774,prior,2,1,17,8.0
761168,774,prior,3,2,11,8.0
1400136,774,prior,4,0,22,5.0
3102411,774,prior,5,2,08,9.0
1677231,774,prior,6,5,08,10.0
1479337,774,prior,7,1,04,17.0
1883098,774,prior,8,2,08,8.0
3092777,774,prior,9,1,08,6.0
3189747,774,prior,10,1,07,14.0
49291,774,train,11,3,08,23.0
1466812,775,prior,1,0,11,
3412115,775,prior,2,0,06,7.0
3378244,775,prior,3,3,18,30.0
32214,775,prior,4,0,12,30.0
996767,775,prior,5,0,17,21.0
1391444,775,prior,6,0,08,7.0
1831559,775,prior,7,5,17,19.0
2060996,775,prior,8,0,17,30.0
3116656,775,train,9,0,06,30.0
3198059,776,prior,1,0,14,
2032651,776,prior,2,4,17,30.0
3124378,776,prior,3,5,13,8.0
2248477,776,train,4,5,15,30.0
603598,777,prior,1,1,08,
3305552,777,prior,2,1,07,21.0
647410,777,prior,3,2,15,30.0
2493999,777,prior,4,1,09,27.0
3412491,777,prior,5,4,23,30.0
